"ERROR","S:0","S:1","S:2","S:3","S:4","S:5","S_Mises","S_Principal:0","S_Principal:1","S_Principal:2","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.4059,15.362,8.5081,0.053398,-0.0095032,7e-14,-1.2294e-20,13.41,0.053398,8.5081,15.362,0.021367,-0.00051922,9.0015e-22,1,45.009,95.809,0,0
7.2812,15.338,8.3834,0.053773,-0.0095954,6e-14,-2.1441e-20,13.367,0.053773,8.3834,15.338,0.021374,-0.0004591,-1.239e-21,1,45.11,95.91,0,0
7.1566,15.314,8.2586,0.054147,-0.0096877,5e-14,-1.6182e-20,13.325,0.054147,8.2586,15.314,0.02138,-0.00039898,6.3379e-22,1,45.212,96.012,0,0
7.032,15.29,8.1339,0.054522,-0.0097799,4e-14,4.3833e-21,13.282,0.054521,8.1339,15.29,0.021386,-0.00033886,9.026e-22,1,45.314,96.114,0,0
6.9073,15.267,8.0092,0.054896,-0.0098721,2.9999e-14,-1.3059e-20,13.239,0.054896,8.0092,15.267,0.021392,-0.00027874,7.2987e-22,1,45.415,96.215,0,0
6.7827,15.243,7.8845,0.05527,-0.0099644,1.9999e-14,-1.3407e-20,13.196,0.05527,7.8845,15.243,0.021398,-0.00021862,-4.1375e-22,1,45.517,96.317,0,0
6.6581,15.219,7.7597,0.055645,-0.010057,9.9993e-15,4.229e-21,13.153,0.055645,7.7597,15.219,0.021404,-0.0001585,-1.3613e-21,1,45.618,96.418,0,0
6.5335,15.195,7.635,0.056019,-0.010149,1.7245e-22,-2.1558e-20,13.11,0.056019,7.635,15.195,0.02141,-9.8382e-05,-1.4604e-24,1,45.72,96.52,0,0
6.4952,15.168,7.5212,0.056291,-0.010197,-7.9236e-24,-1.1433e-20,13.108,0.056291,7.5212,15.168,0.021417,-3.8248e-05,1.1406e-21,1,45.822,96.622,0,0
6.4569,15.142,7.4075,0.056564,-0.010246,-2.2339e-22,-4.1234e-21,13.105,0.056564,7.4074,15.142,0.021423,2.1886e-05,-1.7126e-21,1,45.923,96.723,0,0
6.4186,15.115,7.2937,0.056837,-0.010294,-9.1132e-23,-1.8631e-20,13.102,0.056837,7.2936,15.115,0.021429,8.202e-05,3.5552e-22,1,46.025,96.825,0,0
6.3803,15.089,7.1799,0.057109,-0.010343,1.0789e-22,2.8416e-20,13.099,0.057109,7.1799,15.089,0.021436,0.00014215,2.6559e-22,1,46.126,96.926,0,0
6.342,15.062,7.0661,0.057382,-0.010391,-3.0159e-23,2.7071e-21,13.096,0.057382,7.0661,15.062,0.021442,0.00020229,-6.689e-22,1,46.228,97.028,0,0
6.3037,15.036,6.9523,0.057654,-0.01044,-4.6e-23,7.1012e-21,13.093,0.057654,6.9523,15.036,0.021448,0.00026242,5.6168e-22,1,46.33,97.13,0,0
6.2654,15.009,6.8385,0.057927,-0.010488,-3.3374e-23,-2.3253e-20,13.09,0.057927,6.8385,15.009,0.021455,0.00032256,-1.0778e-21,1,46.431,97.231,0,0
6.2271,14.983,6.7247,0.0582,-0.010537,2.2674e-23,1.959e-20,13.087,0.0582,6.7247,14.983,0.021461,0.00038269,1.5555e-21,1,46.533,97.333,0,0
6.1888,14.956,6.6109,0.058472,-0.010585,2.7226e-22,1.6573e-20,13.084,0.058472,6.6109,14.956,0.021467,0.00044282,-9.1052e-22,1,46.634,97.434,0,0
6.1506,14.93,6.4971,0.058745,-0.010634,2.1261e-23,1.1271e-20,13.081,0.058745,6.4971,14.93,0.021474,0.00050296,3.6515e-22,1,46.736,97.536,0,0
6.1123,14.903,6.3833,0.059017,-0.010682,8.7106e-23,6.6033e-21,13.078,0.059017,6.3833,14.903,0.02148,0.00056309,8.8471e-22,1,46.838,97.638,0,0
6.074,14.877,6.2696,0.05929,-0.010731,5.771e-23,4.6416e-20,13.075,0.05929,6.2695,14.877,0.021486,0.00062322,1.8466e-21,1,46.939,97.739,0,0
6.0357,14.85,6.1558,0.059562,-0.010779,2.8385e-23,9.4961e-22,13.072,0.059562,6.1558,14.85,0.021493,0.00068336,-1.4196e-21,1,47.041,97.841,0,0
5.9974,14.824,6.042,0.059835,-0.010828,3.1919e-23,2.1567e-21,13.07,0.059835,6.042,14.824,0.021499,0.00074349,-1.5592e-21,1,47.142,97.942,0,0
5.9591,14.797,5.9282,0.060108,-0.010877,1.0262e-22,-1.141e-20,13.067,0.060108,5.9282,14.797,0.021506,0.00080362,1.1415e-22,1,47.244,98.044,0,0
5.9208,14.771,5.8144,0.06038,-0.010925,-9.3072e-23,7.2239e-21,13.064,0.06038,5.8144,14.771,0.021512,0.00086376,-1.0993e-21,1,47.346,98.146,0,0
5.8825,14.744,5.7006,0.060653,-0.010974,1.7277e-22,1.6944e-20,13.061,0.060653,5.7006,14.744,0.021518,0.00092389,-5.7995e-22,1,47.447,98.247,0,0
5.8442,14.718,5.5868,0.060925,-0.011022,4.2552e-23,-9.8105e-21,13.058,0.060925,5.5868,14.718,0.021525,0.00098403,-5.9228e-23,1,47.549,98.349,0,0
5.8059,14.691,5.473,0.061198,-0.011071,3.7797e-23,1.4599e-20,13.055,0.061198,5.473,14.691,0.021531,0.0010442,4.2754e-22,1,47.65,98.45,0,0
5.7676,14.665,5.3592,0.061471,-0.011119,1.5327e-22,-5.148e-21,13.052,0.061471,5.3592,14.665,0.021537,0.0011043,-4.2367e-22,1,47.752,98.552,0,0
5.7294,14.638,5.2455,0.061743,-0.011168,-3.715e-23,-1.529e-20,13.049,0.061743,5.2454,14.638,0.021544,0.0011644,-1.7974e-21,1,47.854,98.654,0,0
5.6911,14.612,5.1317,0.062016,-0.011216,-4.025e-24,2.4382e-20,13.046,0.062016,5.1317,14.612,0.02155,0.0012246,8.8299e-23,1,47.955,98.755,0,0
5.6528,14.585,5.0179,0.062288,-0.011265,1.2219e-22,2.209e-20,13.043,0.062288,5.0179,14.585,0.021556,0.0012847,1.8837e-21,1,48.057,98.857,0,0
5.6145,14.559,4.9041,0.062561,-0.011313,6.8232e-23,-2.5866e-21,13.04,0.062561,4.9041,14.559,0.021563,0.0013448,-3.9229e-22,1,48.158,98.958,0,0
5.5762,14.532,4.7903,0.062833,-0.011362,4.1806e-23,-5.8863e-21,13.037,0.062833,4.7903,14.532,0.021569,0.001405,-1.6044e-21,1,48.26,99.06,0,0
5.5379,14.506,4.6765,0.063106,-0.01141,1.5919e-22,-1.5355e-20,13.034,0.063106,4.6765,14.506,0.021575,0.0014651,1.1896e-21,1,48.362,99.162,0,0
5.4996,14.479,4.5627,0.063379,-0.011459,-2.0195e-22,9.2261e-21,13.031,0.063379,4.5627,14.479,0.021582,0.0015252,-7.7451e-23,1,48.463,99.263,0,0
5.4613,14.453,4.4489,0.063651,-0.011507,-1.7906e-22,-1.3895e-20,13.029,0.063651,4.4489,14.453,0.021588,0.0015854,-7.6566e-22,1,48.565,99.365,0,0
5.423,14.426,4.3351,0.063924,-0.011556,1.3999e-22,-3.8386e-21,13.026,0.063924,4.3351,14.426,0.021595,0.0016455,3.7868e-22,1,48.666,99.466,0,0
5.3847,14.4,4.2214,0.064196,-0.011604,-7.1277e-23,-1.6954e-21,13.023,0.064196,4.2213,14.4,0.021601,0.0017056,2.0699e-21,1,48.768,99.568,0,0
5.3464,14.373,4.1076,0.064469,-0.011653,-4.865e-23,-7.8973e-21,13.02,0.064469,4.1076,14.373,0.021607,0.0017658,-1.2109e-21,1,48.87,99.67,0,0
5.3082,14.347,3.9938,0.064742,-0.011701,2.1659e-23,-2.2874e-20,13.017,0.064742,3.9938,14.347,0.021614,0.0018259,1.1127e-21,1,48.971,99.771,0,0
5.2699,14.32,3.88,0.065014,-0.01175,6.1802e-23,-1.9949e-20,13.014,0.065014,3.88,14.32,0.02162,0.001886,1.3699e-22,1,49.073,99.873,0,0
5.2316,14.294,3.7662,0.065287,-0.011798,-1.0948e-22,4.5235e-22,13.011,0.065287,3.7662,14.294,0.021626,0.0019462,-3.3427e-22,1,49.174,99.974,0,0
5.1933,14.267,3.6524,0.065559,-0.011847,1.8016e-22,1.4207e-20,13.008,0.065559,3.6524,14.267,0.021633,0.0020063,-3.6978e-22,1,49.276,100.08,0,0
5.155,14.241,3.5386,0.065832,-0.011895,-1.1565e-22,-4.0144e-20,13.005,0.065832,3.5386,14.241,0.021639,0.0020664,1.4109e-21,1,49.378,100.18,0,0
5.1167,14.214,3.4248,0.066105,-0.011944,1.186e-22,-1.0525e-20,13.002,0.066104,3.4248,14.214,0.021645,0.0021266,-9.76e-22,1,49.479,100.28,0,0
5.0784,14.188,3.311,0.066377,-0.011992,-1.3561e-22,2.1328e-20,12.999,0.066377,3.311,14.188,0.021652,0.0021867,5.1519e-22,1,49.581,100.38,0,0
5.0401,14.161,3.1973,0.06665,-0.012041,2.2314e-22,7.8848e-22,12.996,0.06665,3.1972,14.161,0.021658,0.0022468,-4.6753e-22,1,49.682,100.48,0,0
5.0018,14.135,3.0835,0.066922,-0.012089,-3.0639e-23,8.7546e-21,12.993,0.066922,3.0835,14.135,0.021664,0.002307,1.584e-21,1,49.784,100.58,0,0
4.9635,14.108,2.9697,0.067195,-0.012138,4.2103e-22,4.4812e-20,12.991,0.067195,2.9697,14.108,0.021671,0.0023671,1.168e-21,1,49.886,100.69,0,0
4.9252,14.082,2.8559,0.067467,-0.012186,-6.613e-23,1.2797e-22,12.988,0.067467,2.8559,14.082,0.021677,0.0024272,-4.3894e-22,1,49.987,100.79,0,0
4.887,14.055,2.7421,0.06774,-0.012235,4.2356e-23,3.6921e-20,12.985,0.06774,2.7421,14.055,0.021684,0.0024874,1.4292e-21,1,50.089,100.89,0,0
4.8487,14.029,2.6283,0.068013,-0.012283,-4.6045e-23,-7.8475e-21,12.982,0.068013,2.6283,14.029,0.02169,0.0025475,1.2759e-21,1,50.19,100.99,0,0
4.8104,14.002,2.5145,0.068285,-0.012332,-6.2737e-23,9.3876e-22,12.979,0.068285,2.5145,14.002,0.021696,0.0026076,3.8247e-22,1,50.292,101.09,0,0
4.7721,13.976,2.4007,0.068558,-0.01238,-1.6032e-22,8.6639e-21,12.976,0.068558,2.4007,13.976,0.021703,0.0026678,3.1996e-23,1,50.394,101.19,0,0
4.7338,13.949,2.2869,0.06883,-0.012429,-2.3633e-23,-2.245e-20,12.973,0.06883,2.2869,13.949,0.021709,0.0027279,8.9906e-22,1,50.495,101.3,0,0
4.6955,13.923,2.1732,0.069103,-0.012477,1.0127e-22,9.0364e-21,12.97,0.069103,2.1731,13.923,0.021715,0.002788,-1.2963e-21,1,50.597,101.4,0,0
4.6572,13.896,2.0594,0.069376,-0.012526,-8.6888e-23,-1.5958e-20,12.967,0.069376,2.0594,13.896,0.021722,0.0028482,9.103e-22,1,50.698,101.5,0,0
4.6189,13.87,1.9456,0.069648,-0.012575,-3.6253e-20,-2.8337e-20,12.964,0.069648,1.9456,13.87,0.021728,0.0029083,1.0307e-21,1,50.8,101.6,0,0
4.6109,13.842,1.8406,0.069847,-0.012579,1e-13,4.4781e-21,12.992,0.0021967,1.9082,13.842,0.021734,0.0029684,5.376e-22,1,50.902,101.7,0,0
4.6028,13.813,1.7356,0.070045,-0.012584,2e-13,2.904e-22,13.021,-0.065255,1.8709,13.813,0.021741,0.0030286,-1.3978e-22,1,51.003,101.8,0,0
4.5948,13.785,1.6307,0.070244,-0.012589,3e-13,-9.1022e-21,13.049,-0.13271,1.8336,13.785,0.021747,0.0030887,-1.9456e-21,1,51.105,101.9,0,0
4.5868,13.757,1.5257,0.070443,-0.012594,4e-13,2.5218e-20,13.077,-0.20016,1.7963,13.757,0.021754,0.0031489,5.3086e-22,1,51.206,102.01,0,0
4.5787,13.729,1.4207,0.070641,-0.012599,5e-13,1.1564e-20,13.106,-0.26761,1.759,13.729,0.02176,0.003209,-1.6317e-21,1,51.308,102.11,0,0
4.5707,13.701,1.3158,0.07084,-0.012604,6e-13,3.1897e-20,13.134,-0.33506,1.7216,13.701,0.021767,0.0032692,3.2901e-22,1,51.41,102.21,0,0
4.5626,13.673,1.2108,0.071038,-0.012609,7e-13,5.5499e-21,13.162,-0.40251,1.6843,13.673,0.021773,0.0033293,-5.9923e-22,1,51.511,102.31,0,0
4.5546,13.645,1.1058,0.071237,-0.012614,8e-13,2.9738e-20,13.191,-0.46996,1.647,13.645,0.02178,0.0033895,-4.5047e-23,1,51.613,102.41,0,0
4.5466,13.617,1.0009,0.071436,-0.012619,9e-13,-3.116e-21,13.219,-0.53741,1.6097,13.617,0.021786,0.0034496,-1.2748e-21,1,51.714,102.51,0,0
4.5385,13.589,0.89589,0.071634,-0.012624,1e-12,4.2649e-22,13.247,-0.60486,1.5724,13.589,0.021793,0.0035098,5.3171e-22,1,51.816,102.62,0,0
4.5305,13.561,0.79092,0.071833,-0.012629,1.1e-12,3.9725e-21,13.275,-0.67231,1.535,13.561,0.021799,0.0035699,3.2109e-22,1,51.918,102.72,0,0
4.5224,13.533,0.68595,0.072031,-0.012634,1.2e-12,6.4976e-21,13.304,-0.73976,1.4977,13.533,0.021806,0.0036301,2.4746e-22,1,52.019,102.82,0,0
4.5144,13.505,0.58098,0.07223,-0.012639,1.3e-12,-1.3347e-20,13.332,-0.80721,1.4604,13.505,0.021812,0.0036902,2.2547e-21,1,52.121,102.92,0,0
4.5064,13.476,0.47601,0.072429,-0.012644,1.4e-12,1.1183e-20,13.36,-0.87467,1.4231,13.476,0.021819,0.0037504,2.9584e-23,1,52.222,103.02,0,0
4.4983,13.448,0.37104,0.072627,-0.012649,1.5e-12,-2.2372e-21,13.389,-0.94212,1.3858,13.448,0.021825,0.0038105,-1.3046e-21,1,52.324,103.12,0,0
4.4903,13.42,0.26607,0.072826,-0.012654,1.6e-12,-1.396e-20,13.417,-1.0096,1.3484,13.42,0.021832,0.0038706,8.3596e-22,1,52.426,103.23,0,0
4.4822,13.392,0.1611,0.073025,-0.012659,1.7e-12,3.5996e-20,13.445,-1.077,1.3111,13.392,0.021838,0.0039308,1.4245e-22,1,52.527,103.33,0,0
4.4742,13.364,0.056127,0.073223,-0.012664,1.8e-12,-2.2775e-20,13.473,-1.1445,1.2738,13.364,0.021845,0.0039909,-1.6454e-21,1,52.629,103.43,0,0
4.4662,13.336,-0.048843,0.073422,-0.012669,1.9e-12,-1.5354e-21,13.502,-1.2119,1.2365,13.336,0.021851,0.0040511,-2.4546e-22,1,52.73,103.53,0,0
4.4581,13.308,-0.15381,0.07362,-0.012674,2e-12,3.096e-20,13.53,-1.2794,1.1992,13.308,0.021858,0.0041112,-9.0305e-22,1,52.832,103.63,0,0
4.4501,13.28,-0.25877,0.073819,-0.012679,2.1e-12,-6.0207e-21,13.558,-1.3468,1.1619,13.28,0.021864,0.0041714,-5.2374e-22,1,52.934,103.73,0,0
4.4421,13.252,-0.36374,0.074018,-0.012683,2.2e-12,5.3412e-21,13.587,-1.4143,1.1245,13.252,0.021871,0.0042315,3.5125e-22,1,53.035,103.84,0,0
4.434,13.224,-0.46871,0.074216,-0.012688,2.3e-12,1.1452e-20,13.615,-1.4817,1.0872,13.224,0.021877,0.0042917,1.7013e-22,1,53.137,103.94,0,0
4.426,13.196,-0.57368,0.074415,-0.012693,2.4e-12,1.1333e-20,13.643,-1.5492,1.0499,13.196,0.021884,0.0043518,-5.8922e-22,1,53.238,104.04,0,0
4.4179,13.168,-0.67865,0.074613,-0.012698,2.5e-12,-2.3092e-20,13.671,-1.6166,1.0126,13.168,0.02189,0.004412,2.466e-22,1,53.34,104.14,0,0
4.4099,13.139,-0.78363,0.074812,-0.012703,2.6e-12,-1.148e-20,13.7,-1.6841,0.97525,13.139,0.021896,0.0044721,1.9374e-22,1,53.442,104.24,0,0
4.4019,13.111,-0.8886,0.075011,-0.012708,2.7e-12,4.5475e-21,13.728,-1.7515,0.93793,13.111,0.021903,0.0045323,5.8141e-22,1,53.543,104.34,0,0
4.3938,13.083,-0.99357,0.075209,-0.012713,2.8e-12,-1.663e-20,13.756,-1.819,0.90061,13.083,0.021909,0.0045924,1.9916e-22,1,53.645,104.44,0,0
4.3858,13.055,-1.0985,0.075408,-0.012718,2.9e-12,-3.5313e-20,13.785,-1.8864,0.86329,13.055,0.021916,0.0046525,-4.68e-22,1,53.746,104.55,0,0
4.3777,13.027,-1.2035,0.075606,-0.012723,3e-12,-1.1799e-20,13.813,-1.9539,0.82597,13.027,0.021922,0.0047127,3.3692e-22,1,53.848,104.65,0,0
4.3697,12.999,-1.3085,0.075805,-0.012728,3.1e-12,2.5856e-20,13.841,-2.0213,0.78865,12.999,0.021929,0.0047728,9.8414e-22,1,53.95,104.75,0,0
4.3617,12.971,-1.4134,0.076004,-0.012733,3.2e-12,2.3795e-20,13.869,-2.0888,0.75134,12.971,0.021935,0.004833,-6.0107e-22,1,54.051,104.85,0,0
4.3536,12.943,-1.5184,0.076202,-0.012738,3.3e-12,5.5553e-21,13.898,-2.1562,0.71402,12.943,0.021942,0.0048931,3.4361e-22,1,54.153,104.95,0,0
4.3456,12.915,-1.6234,0.076401,-0.012743,3.4e-12,-2.8479e-20,13.926,-2.2237,0.6767,12.915,0.021948,0.0049533,6.1329e-23,1,54.254,105.05,0,0
4.3375,12.887,-1.7283,0.0766,-0.012748,3.5e-12,-1.1482e-20,13.954,-2.2911,0.63938,12.887,0.021955,0.0050134,3.1599e-22,1,54.356,105.16,0,0
4.3295,12.859,-1.8333,0.076798,-0.012753,3.6e-12,1.4048e-21,13.983,-2.3586,0.60206,12.859,0.021961,0.0050736,-9.175e-23,1,54.458,105.26,0,0
4.3215,12.831,-1.9383,0.076997,-0.012758,3.7e-12,-1.7854e-20,14.011,-2.426,0.56474,12.831,0.021968,0.0051337,-6.6582e-22,1,54.559,105.36,0,0
4.3134,12.802,-2.0433,0.077195,-0.012763,3.8e-12,1.1132e-20,14.039,-2.4935,0.52742,12.802,0.021974,0.0051939,7.8529e-22,1,54.661,105.46,0,0
4.3054,12.774,-2.1482,0.077394,-0.012768,3.9e-12,6.1248e-21,14.068,-2.5609,0.4901,12.774,0.021981,0.005254,-3.2185e-22,1,54.762,105.56,0,0
4.2973,12.746,-2.2532,0.077593,-0.012773,4e-12,2.0417e-20,14.096,-2.6284,0.45278,12.746,0.021987,0.0053142,7.4803e-22,1,54.864,105.66,0,0
4.2893,12.718,-2.3582,0.077791,-0.012778,4.1e-12,-1.117e-21,14.124,-2.6958,0.41546,12.718,0.021994,0.0053743,2.6123e-22,1,54.966,105.77,0,0
4.2813,12.69,-2.4631,0.07799,-0.012783,4.2e-12,2.1927e-20,14.152,-2.7633,0.37814,12.69,0.022,0.0054345,4.1459e-22,1,55.067,105.87,0,0
4.2732,12.662,-2.5681,0.078188,-0.012787,4.3e-12,7.3258e-21,14.181,-2.8307,0.34082,12.662,0.022007,0.0054946,1.8138e-23,1,55.169,105.97,0,0
4.2652,12.634,-2.6731,0.078387,-0.012792,4.4e-12,-4.1544e-21,14.209,-2.8982,0.3035,12.634,0.022013,0.0055547,2.9308e-22,1,55.27,106.07,0,0
4.2571,12.606,-2.778,0.078586,-0.012797,4.5e-12,1.1641e-20,14.237,-2.9656,0.26618,12.606,0.02202,0.0056149,3.0567e-22,1,55.372,106.17,0,0
4.2491,12.578,-2.883,0.078784,-0.012802,4.6e-12,1.4194e-20,14.266,-3.0331,0.22886,12.578,0.022026,0.005675,4.4159e-22,1,55.474,106.27,0,0
4.2411,12.55,-2.988,0.078983,-0.012807,4.7e-12,2.6092e-21,14.294,-3.1005,0.19154,12.55,0.022033,0.0057352,-4.8392e-22,1,55.575,106.38,0,0
4.233,12.522,-3.0929,0.079181,-0.012812,4.8e-12,3.1023e-21,14.322,-3.168,0.15422,12.522,0.022039,0.0057953,-2.6618e-22,1,55.677,106.48,0,0
4.225,12.494,-3.1979,0.07938,-0.012817,4.9e-12,1.4786e-20,14.35,-3.2354,0.1169,12.494,0.022046,0.0058555,-8.738e-23,1,55.778,106.58,0,0
4.2169,12.466,-3.3029,0.079579,-0.012822,5e-12,-2.8028e-20,14.379,-3.3029,0.079579,12.466,0.022052,0.0059156,-2.4077e-22,1,55.88,106.68,0,0
4.3228,12.437,-3.4007,0.079722,-0.012791,4.9e-12,-3.9765e-21,14.425,-3.4007,0.079722,12.437,0.022059,0.0059758,-2.6707e-22,1,55.982,106.78,0,0
4.4286,12.408,-3.4984,0.079866,-0.012759,4.8e-12,-1.6867e-20,14.471,-3.4984,0.079866,12.408,0.022065,0.0060359,8.4434e-23,1,56.083,106.88,0,0
4.5345,12.379,-3.5962,0.08001,-0.012728,4.7e-12,-1.8845e-20,14.517,-3.5962,0.08001,12.379,0.022072,0.0060961,5.3327e-22,1,56.185,106.98,0,0
4.6403,12.35,-3.694,0.080153,-0.012697,4.6e-12,1.8216e-20,14.563,-3.694,0.080153,12.35,0.022078,0.0061563,-1.5188e-23,1,56.286,107.09,0,0
4.7461,12.321,-3.7917,0.080297,-0.012665,4.5e-12,-7.5705e-21,14.61,-3.7918,0.080297,12.321,0.022085,0.0062164,-6.0358e-23,1,56.388,107.19,0,0
4.852,12.292,-3.8895,0.080441,-0.012634,4.4e-12,1.4008e-20,14.656,-3.8895,0.080441,12.292,0.022091,0.0062766,5.6155e-23,1,56.49,107.29,0,0
4.9578,12.263,-3.9873,0.080584,-0.012603,4.3e-12,3.0338e-20,14.702,-3.9873,0.080584,12.263,0.022098,0.0063367,1.1087e-21,1,56.591,107.39,0,0
5.0637,12.234,-4.085,0.080728,-0.012571,4.2e-12,1.2758e-20,14.748,-4.0851,0.080728,12.234,0.022104,0.0063969,-3.5727e-22,1,56.693,107.49,0,0
5.1695,12.205,-4.1828,0.080872,-0.01254,4.1e-12,-9.3136e-21,14.794,-4.1828,0.080872,12.205,0.022111,0.006457,4.5907e-22,1,56.794,107.59,0,0
5.2753,12.176,-4.2806,0.081015,-0.012508,4e-12,-9.8437e-21,14.84,-4.2806,0.081015,12.176,0.022117,0.0065172,1.8049e-22,1,56.896,107.7,0,0
5.3812,12.147,-4.3784,0.081159,-0.012477,3.9e-12,-6.8395e-21,14.887,-4.3784,0.081159,12.147,0.022124,0.0065774,-1.7508e-22,1,56.998,107.8,0,0
5.487,12.118,-4.4761,0.081303,-0.012446,3.8e-12,-1.3636e-21,14.933,-4.4761,0.081303,12.118,0.02213,0.0066375,2.526e-22,1,57.099,107.9,0,0
5.5929,12.089,-4.5739,0.081446,-0.012414,3.7e-12,-8.0275e-21,14.979,-4.5739,0.081446,12.089,0.022137,0.0066977,5.2499e-22,1,57.201,108,0,0
5.6987,12.06,-4.6717,0.08159,-0.012383,3.6e-12,3.31e-20,15.025,-4.6717,0.08159,12.06,0.022143,0.0067578,-2.4237e-22,1,57.302,108.1,0,0
5.8045,12.031,-4.7694,0.081734,-0.012352,3.5e-12,5.7726e-21,15.071,-4.7694,0.081734,12.031,0.02215,0.006818,8.4728e-23,1,57.404,108.2,0,0
5.9104,12.002,-4.8672,0.081877,-0.01232,3.4e-12,3.0915e-20,15.117,-4.8672,0.081877,12.002,0.022156,0.0068782,4.1234e-22,1,57.506,108.31,0,0
6.0162,11.973,-4.965,0.082021,-0.012289,3.3e-12,-2.1264e-20,15.164,-4.965,0.082021,11.973,0.022163,0.0069383,8.1228e-22,1,57.607,108.41,0,0
6.122,11.944,-5.0627,0.082165,-0.012258,3.2e-12,1.3369e-20,15.21,-5.0627,0.082165,11.944,0.022169,0.0069985,1.7197e-22,1,57.709,108.51,0,0
6.2279,11.915,-5.1605,0.082308,-0.012226,3.1e-12,-8.3182e-23,15.256,-5.1605,0.082308,11.915,0.022176,0.0070586,5.5809e-22,1,57.81,108.61,0,0
6.3337,11.886,-5.2583,0.082452,-0.012195,3e-12,9.0484e-22,15.302,-5.2583,0.082452,11.886,0.022182,0.0071188,-1.906e-22,1,57.912,108.71,0,0
6.4396,11.857,-5.356,0.082596,-0.012163,2.9e-12,-1.1799e-20,15.348,-5.3561,0.082596,11.857,0.022189,0.0071789,6.6828e-23,1,58.014,108.81,0,0
6.5454,11.828,-5.4538,0.082739,-0.012132,2.8e-12,1.4381e-21,15.394,-5.4538,0.082739,11.828,0.022195,0.0072391,8.4251e-23,1,58.115,108.92,0,0
6.6512,11.799,-5.5516,0.082883,-0.012101,2.7e-12,-1.4613e-20,15.44,-5.5516,0.082883,11.799,0.022202,0.0072993,-6.9173e-24,1,58.217,109.02,0,0
6.7571,11.77,-5.6494,0.083027,-0.012069,2.6e-12,-2.031e-20,15.487,-5.6494,0.083027,11.77,0.022208,0.0073594,1.3758e-22,1,58.318,109.12,0,0
6.8629,11.741,-5.7471,0.08317,-0.012038,2.5e-12,-3.1144e-21,15.533,-5.7471,0.08317,11.741,0.022215,0.0074196,1.2192e-22,1,58.42,109.22,0,0
6.9688,11.712,-5.8449,0.083314,-0.012007,2.4e-12,-4.691e-21,15.579,-5.8449,0.083314,11.712,0.022221,0.0074797,-1.3099e-22,1,58.522,109.32,0,0
7.0746,11.683,-5.9427,0.083458,-0.011975,2.3e-12,1.4613e-20,15.625,-5.9427,0.083458,11.683,0.022228,0.0075399,-6.19e-23,1,58.623,109.42,0,0
7.1804,11.654,-6.0404,0.083601,-0.011944,2.2e-12,-4.1449e-22,15.671,-6.0404,0.083601,11.654,0.022235,0.0076001,1.4834e-22,1,58.725,109.52,0,0
7.2863,11.625,-6.1382,0.083745,-0.011912,2.1e-12,4.4098e-20,15.717,-6.1382,0.083745,11.625,0.022241,0.0076602,1.0611e-21,1,58.826,109.63,0,0
7.3921,11.596,-6.236,0.083888,-0.011881,2e-12,-3.3586e-20,15.764,-6.236,0.083888,11.596,0.022248,0.0077204,1.0707e-22,1,58.928,109.73,0,0
7.498,11.567,-6.3337,0.084032,-0.01185,1.9e-12,5.0289e-21,15.81,-6.3338,0.084032,11.567,0.022254,0.0077805,-1.2953e-22,1,59.03,109.83,0,0
7.6038,11.538,-6.4315,0.084176,-0.011818,1.8e-12,5.3457e-21,15.856,-6.4315,0.084176,11.538,0.022261,0.0078407,1.5194e-23,1,59.131,109.93,0,0
7.7096,11.509,-6.5293,0.084319,-0.011787,1.7e-12,-2.0066e-20,15.902,-6.5293,0.084319,11.509,0.022267,0.0079008,4.8021e-23,1,59.233,110.03,0,0
7.8155,11.48,-6.6271,0.084463,-0.011756,1.6e-12,-3.1526e-20,15.948,-6.6271,0.084463,11.48,0.022274,0.007961,1.1206e-22,1,59.334,110.13,0,0
7.9213,11.451,-6.7248,0.084607,-0.011724,1.5e-12,1.0645e-20,15.994,-6.7248,0.084607,11.451,0.02228,0.0080212,7.7495e-22,1,59.436,110.24,0,0
8.0272,11.422,-6.8226,0.08475,-0.011693,1.4e-12,-1.6495e-20,16.041,-6.8226,0.08475,11.422,0.022287,0.0080813,-1.4747e-22,1,59.538,110.34,0,0
8.133,11.393,-6.9204,0.084894,-0.011662,1.3e-12,8.058e-21,16.087,-6.9204,0.084894,11.393,0.022293,0.0081415,3.2094e-23,1,59.639,110.44,0,0
8.2388,11.364,-7.0181,0.085038,-0.01163,1.2e-12,2.0234e-21,16.133,-7.0181,0.085038,11.364,0.0223,0.0082016,-2.3323e-22,1,59.741,110.54,0,0
8.3447,11.335,-7.1159,0.085181,-0.011599,1.1e-12,-8.4545e-21,16.179,-7.1159,0.085181,11.335,0.022306,0.0082618,-1.5993e-22,1,59.842,110.64,0,0
8.4505,11.306,-7.2137,0.085325,-0.011567,1e-12,2.7717e-21,16.225,-7.2137,0.085325,11.306,0.022313,0.008322,-2.2296e-23,1,59.944,110.74,0,0
8.5563,11.277,-7.3114,0.085469,-0.011536,9.0001e-13,-1.0758e-20,16.271,-7.3114,0.085469,11.277,0.022319,0.0083821,-2.6038e-23,1,60.046,110.85,0,0
