"ERROR","S:0","S:1","S:2","S:3","S:4","S:5","S_Mises","S_Principal:0","S_Principal:1","S_Principal:2","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9305,11.776,-8.5465,-0.027829,-0.013061,5.0126e-12,-5.8056e-12,17.672,-8.5465,-0.027829,11.776,0.022784,0.0084578,1.2637e-11,1,60.147,110.95,0,0
1.9644,11.747,-8.6432,-0.027485,-0.013029,5.0435e-12,-5.4744e-12,17.725,-8.6432,-0.027485,11.747,0.022791,0.0085189,1.1237e-11,1,60.249,111.05,0,0
1.9984,11.718,-8.7398,-0.02711,-0.012995,5.0744e-12,-5.1431e-12,17.779,-8.7398,-0.02711,11.718,0.022798,0.00858,9.7571e-12,1,60.35,111.15,0,0
2.0323,11.69,-8.8361,-0.026703,-0.012961,5.1052e-12,-4.8119e-12,17.832,-8.8361,-0.026703,11.69,0.022805,0.0086411,8.1972e-12,1,60.452,111.25,0,0
2.0662,11.661,-8.9323,-0.026264,-0.012926,5.1361e-12,-4.4807e-12,17.886,-8.9324,-0.026264,11.661,0.022812,0.0087022,6.5574e-12,1,60.554,111.35,0,0
2.1001,11.633,-9.0284,-0.025794,-0.012889,5.1669e-12,-4.1494e-12,17.94,-9.0284,-0.025794,11.633,0.022819,0.0087633,4.8376e-12,1,60.655,111.46,0,0
2.134,11.604,-9.1243,-0.025292,-0.012852,5.1978e-12,-3.8182e-12,17.995,-9.1243,-0.025292,11.604,0.022825,0.0088244,3.0378e-12,1,60.757,111.56,0,0
2.1679,11.576,-9.22,-0.024758,-0.012813,5.2286e-12,-3.4869e-12,18.049,-9.22,-0.024758,11.576,0.022832,0.0088855,1.158e-12,1,60.858,111.66,0,0
2.2019,11.548,-9.3161,-0.024193,-0.012745,5.2591e-12,-3.1546e-12,18.105,-9.3161,-0.024193,11.548,0.022839,0.008947,-8.0805e-13,1,60.96,111.76,0,0
2.2019,11.517,-9.4129,-0.024905,-0.012718,5.0939e-12,-3.1315e-12,18.158,-9.4129,-0.024905,11.517,0.022846,0.0090081,-8.4742e-13,1,61.062,111.86,0,0
2.2019,11.486,-9.5096,-0.025594,-0.01269,4.9287e-12,-3.1083e-12,18.211,-9.5096,-0.025594,11.486,0.022853,0.0090692,-8.8518e-13,1,61.163,111.96,0,0
2.2019,11.455,-9.6061,-0.026261,-0.012661,4.7636e-12,-3.0852e-12,18.265,-9.6061,-0.026261,11.455,0.02286,0.0091303,-9.2134e-13,1,61.265,112.06,0,0
2.2019,11.424,-9.7025,-0.026904,-0.012631,4.5984e-12,-3.062e-12,18.319,-9.7025,-0.026904,11.424,0.022867,0.0091914,-9.559e-13,1,61.366,112.17,0,0
2.2019,11.393,-9.7988,-0.027525,-0.0126,4.4333e-12,-3.0389e-12,18.373,-9.7988,-0.027525,11.393,0.022874,0.0092525,-9.8887e-13,1,61.468,112.27,0,0
2.2019,11.362,-9.8949,-0.028123,-0.012569,4.2681e-12,-3.0157e-12,18.427,-9.8949,-0.028123,11.362,0.022881,0.0093136,-1.0202e-12,1,61.57,112.37,0,0
2.2019,11.331,-9.9909,-0.028697,-0.012536,4.1029e-12,-2.9925e-12,18.481,-9.9909,-0.028697,11.331,0.022888,0.0093748,-1.05e-12,1,61.671,112.47,0,0
2.2019,11.3,-10.087,-0.029249,-0.012503,3.9378e-12,-2.9694e-12,18.535,-10.087,-0.029249,11.3,0.022895,0.0094359,-1.0782e-12,1,61.773,112.57,0,0
2.2019,11.27,-10.182,-0.029778,-0.012469,3.7726e-12,-2.9462e-12,18.589,-10.182,-0.029778,11.27,0.022902,0.009497,-1.1047e-12,1,61.874,112.67,0,0
2.2019,11.239,-10.278,-0.030284,-0.012434,3.6074e-12,-2.9231e-12,18.644,-10.278,-0.030284,11.239,0.022909,0.0095581,-1.1297e-12,1,61.976,112.78,0,0
2.2019,11.208,-10.373,-0.030766,-0.012398,3.4423e-12,-2.8999e-12,18.698,-10.373,-0.030766,11.208,0.022916,0.0096192,-1.153e-12,1,62.078,112.88,0,0
2.2019,11.178,-10.469,-0.031226,-0.012361,3.2771e-12,-2.8768e-12,18.753,-10.469,-0.031226,11.178,0.022923,0.0096803,-1.1748e-12,1,62.179,112.98,0,0
2.2019,11.147,-10.564,-0.031663,-0.012324,3.1119e-12,-2.8536e-12,18.807,-10.564,-0.031663,11.147,0.02293,0.0097414,-1.1949e-12,1,62.281,113.08,0,0
2.2019,11.117,-10.659,-0.032077,-0.012285,2.9468e-12,-2.8304e-12,18.862,-10.659,-0.032077,11.117,0.022936,0.0098025,-1.2135e-12,1,62.382,113.18,0,0
2.2019,11.086,-10.754,-0.032468,-0.012246,2.7816e-12,-2.8073e-12,18.917,-10.754,-0.032468,11.086,0.022943,0.0098637,-1.2305e-12,1,62.484,113.28,0,0
2.2019,11.056,-10.849,-0.032836,-0.012206,2.6165e-12,-2.7841e-12,18.972,-10.849,-0.032836,11.056,0.02295,0.0099248,-1.2458e-12,1,62.586,113.39,0,0
2.2019,11.025,-10.943,-0.033181,-0.012165,2.4513e-12,-2.761e-12,19.027,-10.943,-0.033181,11.025,0.022957,0.0099859,-1.2596e-12,1,62.687,113.49,0,0
2.2019,10.995,-11.038,-0.033504,-0.012123,2.2861e-12,-2.7378e-12,19.082,-11.038,-0.033504,10.995,0.022964,0.010047,-1.2717e-12,1,62.789,113.59,0,0
2.2019,10.965,-11.132,-0.033803,-0.012081,2.121e-12,-2.7147e-12,19.138,-11.132,-0.033803,10.965,0.022971,0.010108,-1.2823e-12,1,62.89,113.69,0,0
2.2019,10.935,-11.226,-0.034079,-0.012037,1.9558e-12,-2.6915e-12,19.193,-11.226,-0.034079,10.935,0.022978,0.010169,-1.2912e-12,1,62.992,113.79,0,0
2.2019,10.904,-11.32,-0.034332,-0.011993,1.7907e-12,-2.6683e-12,19.249,-11.32,-0.034332,10.904,0.022985,0.01023,-1.2986e-12,1,63.094,113.89,0,0
2.2019,10.874,-11.414,-0.034563,-0.011947,1.6255e-12,-2.6452e-12,19.304,-11.414,-0.034563,10.874,0.022992,0.010291,-1.3044e-12,1,63.195,114,0,0
2.2019,10.844,-11.508,-0.03477,-0.011901,1.4603e-12,-2.622e-12,19.36,-11.508,-0.03477,10.844,0.022999,0.010353,-1.3085e-12,1,63.297,114.1,0,0
2.2019,10.814,-11.602,-0.034954,-0.011854,1.2952e-12,-2.5989e-12,19.416,-11.602,-0.034954,10.814,0.023006,0.010414,-1.3111e-12,1,63.398,114.2,0,0
2.2019,10.784,-11.695,-0.035116,-0.011806,1.13e-12,-2.5757e-12,19.472,-11.695,-0.035116,10.784,0.023013,0.010475,-1.312e-12,1,63.5,114.3,0,0
2.2019,10.754,-11.788,-0.035254,-0.011758,9.6483e-13,-2.5526e-12,19.528,-11.788,-0.035254,10.754,0.02302,0.010536,-1.3114e-12,1,63.602,114.4,0,0
2.2019,10.724,-11.882,-0.03537,-0.011708,7.9968e-13,-2.5294e-12,19.584,-11.882,-0.03537,10.724,0.023026,0.010597,-1.3091e-12,1,63.703,114.5,0,0
2.2019,10.695,-11.975,-0.035463,-0.011657,6.3452e-13,-2.5062e-12,19.641,-11.975,-0.035463,10.695,0.023033,0.010658,-1.3053e-12,1,63.805,114.6,0,0
2.2019,10.665,-12.068,-0.035532,-0.011606,4.6935e-13,-2.4831e-12,19.697,-12.068,-0.035532,10.665,0.02304,0.010719,-1.2998e-12,1,63.906,114.71,0,0
2.2019,10.635,-12.16,-0.035579,-0.011554,3.0419e-13,-2.4599e-12,19.754,-12.16,-0.035579,10.635,0.023047,0.01078,-1.2928e-12,1,64.008,114.81,0,0
2.2019,10.605,-12.253,-0.035603,-0.011501,1.3902e-13,-2.4368e-12,19.81,-12.253,-0.035603,10.605,0.023054,0.010841,-1.2841e-12,1,64.11,114.91,0,0
2.2019,10.576,-12.346,-0.035603,-0.011447,-2.6142e-14,-2.4136e-12,19.867,-12.346,-0.035603,10.576,0.023061,0.010903,-1.2739e-12,1,64.211,115.01,0,0
2.2019,10.546,-12.438,-0.035581,-0.011392,-1.9131e-13,-2.3905e-12,19.924,-12.438,-0.035581,10.546,0.023068,0.010964,-1.262e-12,1,64.313,115.11,0,0
2.2019,10.516,-12.53,-0.035536,-0.011337,-3.5647e-13,-2.3673e-12,19.981,-12.53,-0.035536,10.516,0.023075,0.011025,-1.2486e-12,1,64.414,115.21,0,0
2.2019,10.487,-12.622,-0.035468,-0.01128,-5.2164e-13,-2.3441e-12,20.038,-12.622,-0.035468,10.487,0.023082,0.011086,-1.2335e-12,1,64.516,115.32,0,0
2.2019,10.457,-12.714,-0.035377,-0.011223,-6.868e-13,-2.321e-12,20.095,-12.714,-0.035377,10.457,0.023089,0.011147,-1.2169e-12,1,64.618,115.42,0,0
2.2019,10.428,-12.806,-0.035263,-0.011165,-8.5197e-13,-2.2978e-12,20.152,-12.806,-0.035263,10.428,0.023096,0.011208,-1.1986e-12,1,64.719,115.52,0,0
2.2019,10.399,-12.898,-0.035126,-0.011106,-1.0171e-12,-2.2747e-12,20.21,-12.898,-0.035126,10.399,0.023103,0.011269,-1.1788e-12,1,64.821,115.62,0,0
2.2019,10.369,-12.989,-0.034966,-0.011046,-1.1823e-12,-2.2515e-12,20.267,-12.989,-0.034966,10.369,0.023109,0.01133,-1.1573e-12,1,64.922,115.72,0,0
2.2019,10.34,-13.081,-0.034783,-0.010985,-1.3474e-12,-2.2284e-12,20.325,-13.081,-0.034783,10.34,0.023116,0.011391,-1.1343e-12,1,65.024,115.82,0,0
2.2019,10.311,-13.172,-0.034578,-0.010924,-1.5126e-12,-2.2052e-12,20.383,-13.172,-0.034578,10.311,0.023123,0.011453,-1.1096e-12,1,65.126,115.93,0,0
2.2019,10.282,-13.263,-0.034349,-0.010861,-1.6778e-12,-2.182e-12,20.44,-13.263,-0.034349,10.282,0.02313,0.011514,-1.0834e-12,1,65.227,116.03,0,0
2.2019,10.252,-13.354,-0.034097,-0.010798,-1.8429e-12,-2.1589e-12,20.498,-13.354,-0.034097,10.252,0.023137,0.011575,-1.0555e-12,1,65.329,116.13,0,0
2.2019,10.223,-13.445,-0.033823,-0.010733,-2.0081e-12,-2.1357e-12,20.556,-13.445,-0.033823,10.223,0.023144,0.011636,-1.026e-12,1,65.43,116.23,0,0
2.2019,10.194,-13.536,-0.033525,-0.010668,-2.1733e-12,-2.1126e-12,20.614,-13.536,-0.033525,10.194,0.023151,0.011697,-9.9499e-13,1,65.532,116.33,0,0
2.2019,10.165,-13.627,-0.033204,-0.010603,-2.3384e-12,-2.0894e-12,20.673,-13.627,-0.033204,10.165,0.023158,0.011758,-9.6234e-13,1,65.634,116.43,0,0
2.2019,10.136,-13.717,-0.032861,-0.010536,-2.5036e-12,-2.0663e-12,20.731,-13.717,-0.032861,10.136,0.023165,0.011819,-9.2808e-13,1,65.735,116.54,0,0
2.2019,10.107,-13.807,-0.032494,-0.010468,-2.6688e-12,-2.0431e-12,20.789,-13.807,-0.032494,10.107,0.023172,0.01188,-8.9223e-13,1,65.837,116.64,0,0
2.2019,10.078,-13.897,-0.032105,-0.0104,-2.8339e-12,-2.0199e-12,20.848,-13.897,-0.032105,10.078,0.023178,0.011941,-8.5477e-13,1,65.938,116.74,0,0
2.2019,10.049,-13.988,-0.031692,-0.010302,-2.999e-12,-1.9961e-12,20.907,-13.988,-0.031692,10.049,0.023185,0.012003,-8.156e-13,1,66.04,116.84,0,0
2.1793,10.019,-14.079,-0.032203,-0.010248,-2.8273e-12,-1.7969e-12,20.965,-14.079,-0.032203,10.019,0.023192,0.012064,-8.1577e-13,1,66.142,116.94,0,0
2.1567,9.9878,-14.17,-0.032698,-0.010193,-2.6556e-12,-1.5976e-12,21.023,-14.17,-0.032698,9.9878,0.023199,0.012125,-8.1594e-13,1,66.243,117.04,0,0
2.1341,9.957,-14.261,-0.033176,-0.010138,-2.4839e-12,-1.3983e-12,21.081,-14.261,-0.033176,9.957,0.023206,0.012186,-8.1612e-13,1,66.345,117.14,0,0
2.1116,9.9262,-14.352,-0.033638,-0.010082,-2.3121e-12,-1.1991e-12,21.139,-14.352,-0.033638,9.9262,0.023213,0.012247,-8.1629e-13,1,66.446,117.25,0,0
2.089,9.8955,-14.442,-0.034084,-0.010025,-2.1404e-12,-9.9978e-13,21.197,-14.442,-0.034084,9.8955,0.02322,0.012309,-8.1647e-13,1,66.548,117.35,0,0
2.0664,9.8648,-14.533,-0.034513,-0.0099677,-1.9687e-12,-8.0051e-13,21.255,-14.533,-0.034513,9.8648,0.023227,0.01237,-8.1664e-13,1,66.65,117.45,0,0
2.0438,9.8342,-14.623,-0.034925,-0.0099098,-1.797e-12,-6.0124e-13,21.313,-14.623,-0.034925,9.8342,0.023234,0.012431,-8.1681e-13,1,66.751,117.55,0,0
2.0212,9.8036,-14.713,-0.035321,-0.0098512,-1.6252e-12,-4.0197e-13,21.371,-14.713,-0.035321,9.8036,0.02324,0.012492,-8.1699e-13,1,66.853,117.65,0,0
1.9987,9.773,-14.803,-0.0357,-0.009792,-1.4535e-12,-2.027e-13,21.429,-14.803,-0.0357,9.773,0.023247,0.012553,-8.1716e-13,1,66.954,117.75,0,0
1.9761,9.7425,-14.893,-0.036063,-0.0097321,-1.2818e-12,-3.4305e-15,21.487,-14.893,-0.036063,9.7425,0.023254,0.012614,-8.1733e-13,1,67.056,117.86,0,0
1.9535,9.712,-14.983,-0.03641,-0.0096716,-1.1101e-12,1.9584e-13,21.545,-14.983,-0.03641,9.712,0.023261,0.012675,-8.1751e-13,1,67.158,117.96,0,0
1.9309,9.6815,-15.073,-0.03674,-0.0096104,-9.3836e-13,3.951e-13,21.604,-15.073,-0.03674,9.6816,0.023268,0.012736,-8.1768e-13,1,67.259,118.06,0,0
1.9084,9.6511,-15.163,-0.037053,-0.0095486,-7.6664e-13,5.9437e-13,21.662,-15.163,-0.037053,9.6511,0.023275,0.012797,-8.1785e-13,1,67.361,118.16,0,0
1.8858,9.6207,-15.252,-0.03735,-0.0094861,-5.9492e-13,7.9364e-13,21.72,-15.252,-0.03735,9.6208,0.023282,0.012859,-8.1803e-13,1,67.462,118.26,0,0
1.8632,9.5904,-15.342,-0.03763,-0.009423,-4.2319e-13,9.9291e-13,21.779,-15.342,-0.03763,9.5904,0.023289,0.01292,-8.182e-13,1,67.564,118.36,0,0
1.8406,9.5601,-15.431,-0.037894,-0.0093593,-2.5147e-13,1.1922e-12,21.837,-15.431,-0.037894,9.5601,0.023295,0.012981,-8.1837e-13,1,67.666,118.47,0,0
1.8181,9.5298,-15.52,-0.038141,-0.0092948,-7.9747e-14,1.3914e-12,21.896,-15.52,-0.038141,9.5298,0.023302,0.013042,-8.1855e-13,1,67.767,118.57,0,0
1.7955,9.4996,-15.609,-0.038372,-0.0092298,9.1977e-14,1.5907e-12,21.954,-15.609,-0.038372,9.4996,0.023309,0.013103,-8.1872e-13,1,67.869,118.67,0,0
1.7729,9.4694,-15.698,-0.038587,-0.0091641,2.637e-13,1.79e-12,22.013,-15.698,-0.038587,9.4694,0.023316,0.013164,-8.189e-13,1,67.97,118.77,0,0
1.7503,9.4392,-15.787,-0.038784,-0.0090977,4.3542e-13,1.9893e-12,22.071,-15.787,-0.038784,9.4392,0.023323,0.013225,-8.1907e-13,1,68.072,118.87,0,0
1.7278,9.4091,-15.876,-0.038966,-0.0090307,6.0715e-13,2.1885e-12,22.13,-15.876,-0.038966,9.4091,0.02333,0.013286,-8.1924e-13,1,68.174,118.97,0,0
1.7052,9.379,-15.965,-0.039131,-0.008963,7.7887e-13,2.3878e-12,22.189,-15.965,-0.039131,9.379,0.023337,0.013348,-8.1942e-13,1,68.275,119.08,0,0
1.6826,9.349,-16.053,-0.039279,-0.0088947,9.5059e-13,2.5871e-12,22.247,-16.053,-0.039279,9.349,0.023343,0.013409,-8.1959e-13,1,68.377,119.18,0,0
1.66,9.319,-16.142,-0.039411,-0.0088258,1.1223e-12,2.7863e-12,22.306,-16.142,-0.039411,9.319,0.02335,0.01347,-8.1976e-13,1,68.478,119.28,0,0
1.6374,9.289,-16.23,-0.039526,-0.0087562,1.294e-12,2.9856e-12,22.365,-16.23,-0.039526,9.289,0.023357,0.013531,-8.1994e-13,1,68.58,119.38,0,0
1.6149,9.2591,-16.318,-0.039625,-0.0086859,1.4658e-12,3.1849e-12,22.424,-16.318,-0.039625,9.2591,0.023364,0.013592,-8.2011e-13,1,68.682,119.48,0,0
1.5923,9.2292,-16.406,-0.039707,-0.008615,1.6375e-12,3.3841e-12,22.482,-16.406,-0.039707,9.2292,0.023371,0.013653,-8.2028e-13,1,68.783,119.58,0,0
1.5697,9.1993,-16.494,-0.039773,-0.0085435,1.8092e-12,3.5834e-12,22.541,-16.494,-0.039773,9.1993,0.023378,0.013714,-8.2046e-13,1,68.885,119.68,0,0
1.5471,9.1695,-16.582,-0.039822,-0.0084713,1.9809e-12,3.7827e-12,22.6,-16.582,-0.039822,9.1695,0.023385,0.013775,-8.2063e-13,1,68.986,119.79,0,0
1.5246,9.1397,-16.67,-0.039855,-0.0083984,2.1526e-12,3.982e-12,22.659,-16.67,-0.039855,9.1397,0.023391,0.013837,-8.208e-13,1,69.088,119.89,0,0
1.502,9.1099,-16.757,-0.039872,-0.0083249,2.3244e-12,4.1812e-12,22.718,-16.757,-0.039872,9.1099,0.023398,0.013898,-8.2098e-13,1,69.19,119.99,0,0
1.4794,9.0802,-16.845,-0.039871,-0.0082508,2.4961e-12,4.3805e-12,22.777,-16.845,-0.039871,9.0802,0.023405,0.013959,-8.2115e-13,1,69.291,120.09,0,0
1.4568,9.0505,-16.932,-0.039855,-0.008176,2.6678e-12,4.5798e-12,22.836,-16.932,-0.039855,9.0505,0.023412,0.01402,-8.2133e-13,1,69.393,120.19,0,0
1.4343,9.0209,-17.019,-0.039821,-0.0081006,2.8395e-12,4.779e-12,22.896,-17.019,-0.039821,9.0209,0.023419,0.014081,-8.215e-13,1,69.494,120.29,0,0
1.4117,8.9913,-17.107,-0.039772,-0.0080245,3.0113e-12,4.9783e-12,22.955,-17.107,-0.039772,8.9913,0.023426,0.014142,-8.2167e-13,1,69.596,120.4,0,0
1.3891,8.9617,-17.194,-0.039706,-0.0079477,3.183e-12,5.1776e-12,23.014,-17.194,-0.039706,8.9617,0.023432,0.014203,-8.2185e-13,1,69.698,120.5,0,0
1.3665,8.9322,-17.28,-0.039623,-0.0078703,3.3547e-12,5.3768e-12,23.073,-17.281,-0.039623,8.9322,0.023439,0.014264,-8.2202e-13,1,69.799,120.6,0,0
1.344,8.9027,-17.367,-0.039524,-0.0077923,3.5264e-12,5.5761e-12,23.132,-17.367,-0.039524,8.9027,0.023446,0.014326,-8.2219e-13,1,69.901,120.7,0,0
1.3214,8.8733,-17.454,-0.039408,-0.0077136,3.6982e-12,5.7754e-12,23.192,-17.454,-0.039408,8.8733,0.023453,0.014387,-8.2237e-13,1,70.002,120.8,0,0
1.2988,8.8438,-17.541,-0.039276,-0.0076343,3.8699e-12,5.9747e-12,23.251,-17.541,-0.039276,8.8438,0.02346,0.014448,-8.2254e-13,1,70.104,120.9,0,0
1.2762,8.8145,-17.627,-0.039127,-0.0075543,4.0416e-12,6.1739e-12,23.311,-17.627,-0.039127,8.8145,0.023467,0.014509,-8.2271e-13,1,70.206,121.01,0,0
1.2536,8.7851,-17.713,-0.038962,-0.0074736,4.2133e-12,6.3732e-12,23.37,-17.713,-0.038962,8.7851,0.023473,0.01457,-8.2289e-13,1,70.307,121.11,0,0
1.2311,8.7558,-17.8,-0.03878,-0.0073924,4.385e-12,6.5725e-12,23.43,-17.8,-0.03878,8.7558,0.02348,0.014631,-8.2306e-13,1,70.409,121.21,0,0
1.2085,8.7265,-17.886,-0.038582,-0.0073104,4.5568e-12,6.7717e-12,23.489,-17.886,-0.038582,8.7265,0.023487,0.014692,-8.2323e-13,1,70.51,121.31,0,0
1.1859,8.6973,-17.972,-0.038367,-0.0072278,4.7285e-12,6.971e-12,23.549,-17.972,-0.038367,8.6973,0.023494,0.014753,-8.2341e-13,1,70.612,121.41,0,0
1.1633,8.6681,-18.058,-0.038136,-0.0071446,4.9002e-12,7.1703e-12,23.608,-18.058,-0.038136,8.6681,0.023501,0.014815,-8.2358e-13,1,70.714,121.51,0,0
1.1408,8.6389,-18.143,-0.037888,-0.0070607,5.0719e-12,7.3695e-12,23.668,-18.143,-0.037888,8.6389,0.023508,0.014876,-8.2376e-13,1,70.815,121.62,0,0
1.1182,8.6098,-18.229,-0.037624,-0.0069762,5.2437e-12,7.5688e-12,23.728,-18.229,-0.037624,8.6098,0.023514,0.014937,-8.2393e-13,1,70.917,121.72,0,0
1.0956,8.5807,-18.315,-0.037343,-0.006891,5.4154e-12,7.7681e-12,23.787,-18.315,-0.037343,8.5807,0.023521,0.014998,-8.241e-13,1,71.018,121.82,0,0
1.0729,8.5515,-18.401,-0.037045,-0.0067764,5.5878e-12,7.9669e-12,23.847,-18.401,-0.037045,8.5515,0.023528,0.015059,-8.2428e-13,1,71.12,121.92,0,0
1.0682,8.521,-18.487,-0.037405,-0.0067099,5.6325e-12,7.6289e-12,23.907,-18.487,-0.037405,8.521,0.023535,0.015121,-8.2444e-13,1,71.222,122.02,0,0
1.0635,8.4906,-18.573,-0.037753,-0.0066428,5.6772e-12,7.291e-12,23.966,-18.573,-0.037753,8.4906,0.023542,0.015182,-8.246e-13,1,71.323,122.12,0,0
1.0588,8.4601,-18.659,-0.038091,-0.0065754,5.722e-12,6.9531e-12,24.025,-18.659,-0.038091,8.4601,0.023548,0.015243,-8.2476e-13,1,71.425,122.22,0,0
1.054,8.4298,-18.745,-0.038417,-0.0065074,5.7667e-12,6.6151e-12,24.085,-18.745,-0.038417,8.4298,0.023555,0.015304,-8.2492e-13,1,71.526,122.33,0,0
1.0493,8.3994,-18.831,-0.038731,-0.006439,5.8114e-12,6.2772e-12,24.144,-18.831,-0.038731,8.3994,0.023562,0.015365,-8.2508e-13,1,71.628,122.43,0,0
1.0446,8.369,-18.917,-0.039034,-0.0063702,5.8562e-12,5.9392e-12,24.204,-18.917,-0.039034,8.369,0.023569,0.015426,-8.2524e-13,1,71.73,122.53,0,0
1.0398,8.3387,-19.002,-0.039325,-0.0063009,5.9009e-12,5.6013e-12,24.263,-19.002,-0.039325,8.3387,0.023576,0.015487,-8.254e-13,1,71.831,122.63,0,0
1.0351,8.3085,-19.088,-0.039606,-0.0062311,5.9456e-12,5.2634e-12,24.322,-19.088,-0.039606,8.3085,0.023582,0.015548,-8.2556e-13,1,71.933,122.73,0,0
1.0304,8.2782,-19.173,-0.039874,-0.0061609,5.9904e-12,4.9254e-12,24.382,-19.173,-0.039874,8.2782,0.023589,0.01561,-8.2572e-13,1,72.034,122.83,0,0
1.0256,8.248,-19.259,-0.040131,-0.0060902,6.0351e-12,4.5875e-12,24.441,-19.259,-0.040131,8.248,0.023596,0.015671,-8.2588e-13,1,72.136,122.94,0,0
1.0209,8.2178,-19.344,-0.040377,-0.0060191,6.0798e-12,4.2496e-12,24.5,-19.344,-0.040377,8.2178,0.023603,0.015732,-8.2605e-13,1,72.238,123.04,0,0
1.0162,8.1876,-19.429,-0.040612,-0.0059475,6.1246e-12,3.9116e-12,24.56,-19.429,-0.040612,8.1876,0.02361,0.015793,-8.2621e-13,1,72.339,123.14,0,0
1.0115,8.1575,-19.514,-0.040835,-0.0058754,6.1693e-12,3.5737e-12,24.619,-19.514,-0.040835,8.1575,0.023616,0.015854,-8.2637e-13,1,72.441,123.24,0,0
1.0067,8.1274,-19.599,-0.041046,-0.0058029,6.214e-12,3.2358e-12,24.679,-19.599,-0.041046,8.1274,0.023623,0.015915,-8.2653e-13,1,72.542,123.34,0,0
1.002,8.0973,-19.684,-0.041246,-0.0057299,6.2588e-12,2.8978e-12,24.738,-19.684,-0.041246,8.0973,0.02363,0.015976,-8.2669e-13,1,72.644,123.44,0,0
0.99727,8.0673,-19.769,-0.041435,-0.0056565,6.3035e-12,2.5599e-12,24.797,-19.769,-0.041435,8.0673,0.023637,0.016037,-8.2685e-13,1,72.746,123.55,0,0
0.99254,8.0372,-19.854,-0.041612,-0.0055826,6.3482e-12,2.2219e-12,24.857,-19.854,-0.041612,8.0372,0.023643,0.016099,-8.2701e-13,1,72.847,123.65,0,0
0.98781,8.0072,-19.938,-0.041778,-0.0055083,6.393e-12,1.884e-12,24.916,-19.938,-0.041778,8.0072,0.02365,0.01616,-8.2717e-13,1,72.949,123.75,0,0
0.98308,7.9773,-20.023,-0.041932,-0.0054335,6.4377e-12,1.5461e-12,24.976,-20.023,-0.041932,7.9773,0.023657,0.016221,-8.2733e-13,1,73.05,123.85,0,0
0.97835,7.9474,-20.107,-0.042075,-0.0053582,6.4824e-12,1.2081e-12,25.035,-20.107,-0.042075,7.9474,0.023664,0.016282,-8.2749e-13,1,73.152,123.95,0,0
0.97362,7.9175,-20.191,-0.042207,-0.0052825,6.5272e-12,8.702e-13,25.095,-20.191,-0.042207,7.9175,0.023671,0.016343,-8.2765e-13,1,73.254,124.05,0,0
0.96889,7.8876,-20.276,-0.042327,-0.0052064,6.5719e-12,5.3226e-13,25.154,-20.276,-0.042327,7.8876,0.023677,0.016404,-8.2781e-13,1,73.355,124.16,0,0
0.96416,7.8577,-20.36,-0.042435,-0.0051297,6.6166e-12,1.9432e-13,25.214,-20.36,-0.042435,7.8577,0.023684,0.016465,-8.2798e-13,1,73.457,124.26,0,0
0.95943,7.8279,-20.444,-0.042533,-0.0050526,6.6614e-12,-1.4362e-13,25.273,-20.444,-0.042533,7.8279,0.023691,0.016526,-8.2814e-13,1,73.558,124.36,0,0
0.9547,7.7981,-20.528,-0.042618,-0.0049751,6.7061e-12,-4.8156e-13,25.332,-20.528,-0.042618,7.7981,0.023698,0.016588,-8.283e-13,1,73.66,124.46,0,0
0.94997,7.7684,-20.612,-0.042693,-0.0048971,6.7508e-12,-8.195e-13,25.392,-20.612,-0.042693,7.7684,0.023704,0.016649,-8.2846e-13,1,73.762,124.56,0,0
0.94524,7.7386,-20.695,-0.042756,-0.0048187,6.7956e-12,-1.1574e-12,25.451,-20.695,-0.042756,7.7386,0.023711,0.01671,-8.2862e-13,1,73.863,124.66,0,0
0.94051,7.7089,-20.779,-0.042807,-0.0047397,6.8403e-12,-1.4954e-12,25.511,-20.779,-0.042807,7.7089,0.023718,0.016771,-8.2878e-13,1,73.965,124.76,0,0
0.93578,7.6793,-20.862,-0.042847,-0.0046604,6.885e-12,-1.8333e-12,25.57,-20.862,-0.042847,7.6793,0.023725,0.016832,-8.2894e-13,1,74.066,124.87,0,0
0.93105,7.6496,-20.946,-0.042876,-0.0045806,6.9298e-12,-2.1713e-12,25.63,-20.946,-0.042876,7.6496,0.023731,0.016893,-8.291e-13,1,74.168,124.97,0,0
0.92632,7.62,-21.029,-0.042893,-0.0045003,6.9745e-12,-2.5092e-12,25.689,-21.029,-0.042893,7.62,0.023738,0.016954,-8.2926e-13,1,74.27,125.07,0,0
0.92158,7.5904,-21.112,-0.042899,-0.0044195,7.0192e-12,-2.8471e-12,25.749,-21.112,-0.042899,7.5904,0.023745,0.017016,-8.2942e-13,1,74.371,125.17,0,0
0.91686,7.5609,-21.196,-0.042893,-0.0043383,7.064e-12,-3.1851e-12,25.808,-21.196,-0.042893,7.5609,0.023752,0.017077,-8.2958e-13,1,74.473,125.27,0,0
0.91213,7.5314,-21.279,-0.042876,-0.0042567,7.1087e-12,-3.523e-12,25.868,-21.279,-0.042876,7.5314,0.023758,0.017138,-8.2974e-13,1,74.574,125.37,0,0
0.9074,7.5019,-21.362,-0.042847,-0.0041746,7.1534e-12,-3.8609e-12,25.927,-21.362,-0.042847,7.5019,0.023765,0.017199,-8.2991e-13,1,74.676,125.48,0,0
