"U:0","U:1","U:2","S:0","S:1","S:2","S:3","S:4","S:5","S:6","S:7","S:8","S:9","ERROR","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00013257,1.3428e-09,-6.446e-06,-0.5546,0.68793,-5.8525e-07,-0.00055237,-3.5562e-15,-2.8676e-14,1.0781,-0.5546,-5.8525e-07,0.68793,1.6136,1,7.95,32.95,0,5
0.00013231,1.3341e-09,-6.446e-06,-0.55198,0.6853,-5.5862e-07,-0.00055277,-4.1614e-15,-2.8959e-14,1.0736,-0.55198,-5.5862e-07,0.6853,1.6095,1,8.025,33.025,0,5
0.00013204,1.3256e-09,-6.446e-06,-0.54935,0.68268,-5.3193e-07,-0.00055314,-4.7635e-15,-2.9175e-14,1.0691,-0.54935,-5.3193e-07,0.68268,1.6053,1,8.1,33.1,0,5
0.00013177,1.317e-09,-6.446e-06,-0.54673,0.68006,-5.0517e-07,-0.00055346,-5.3627e-15,-2.9322e-14,1.0645,-0.54673,-5.0517e-07,0.68006,1.6012,1,8.175,33.175,0,5
0.00013151,1.3085e-09,-6.446e-06,-0.5441,0.67743,-4.7833e-07,-0.00055376,-5.9589e-15,-2.9402e-14,1.06,-0.54411,-4.7833e-07,0.67743,1.597,1,8.25,33.25,0,5
0.00013125,1.3001e-09,-6.446e-06,-0.54148,0.67481,-4.5142e-07,-0.00055402,-6.5522e-15,-2.9413e-14,1.0554,-0.54148,-4.5142e-07,0.67481,1.5929,1,8.325,33.325,0,5
0.00013099,1.2918e-09,-6.446e-06,-0.53886,0.67218,-4.2444e-07,-0.00055424,-7.1425e-15,-2.9356e-14,1.0509,-0.53886,-4.2444e-07,0.67218,1.5888,1,8.4,33.4,0,5
0.00013072,1.2835e-09,-6.446e-06,-0.53623,0.66956,-3.9739e-07,-0.00055443,-7.7297e-15,-2.9231e-14,1.0464,-0.53623,-3.9739e-07,0.66956,1.5846,1,8.475,33.475,0,5
0.00013047,1.2753e-09,-6.446e-06,-0.53361,0.66693,-3.7027e-07,-0.00055458,-8.314e-15,-2.9038e-14,1.0418,-0.53361,-3.7027e-07,0.66693,1.5805,1,8.55,33.55,0,5
0.00013021,1.2671e-09,-6.446e-06,-0.53098,0.66431,-3.4307e-07,-0.00055469,-8.8953e-15,-2.8776e-14,1.0373,-0.53098,-3.4307e-07,0.66431,1.5763,1,8.625,33.625,0,5
0.00012995,1.259e-09,-6.446e-06,-0.52836,0.66168,-3.1581e-07,-0.00055477,-9.4737e-15,-2.8447e-14,1.0328,-0.52836,-3.1581e-07,0.66168,1.5722,1,8.7,33.7,0,5
0.0001297,1.2509e-09,-6.446e-06,-0.52573,0.65906,-2.8847e-07,-0.00055482,-1.0049e-14,-2.8049e-14,1.0282,-0.52573,-2.8847e-07,0.65906,1.568,1,8.775,33.775,0,5
