"ERROR","S:0","S:1","S:2","S:3","S:4","S:5","S_Mises","S_Principal:0","S_Principal:1","S_Principal:2","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.2113,16.576,9.4146,0.00051171,-0.0033919,-1.9341e-12,-6.4984e-12,14.402,0.00051171,9.4146,16.576,0.021675,-0.0014456,-2.0838e-13,1,43.688,94.488,0,0
2.1829,16.551,9.2872,0.00050948,-0.0035263,-1.8613e-12,-6.4846e-12,14.372,0.00050948,9.2872,16.551,0.021682,-0.0013845,-2.0843e-13,1,43.79,94.59,0,0
2.1545,16.526,9.1598,0.00050733,-0.0036606,-1.7786e-12,-6.4627e-12,14.344,0.00050733,9.1597,16.526,0.021688,-0.0013234,-2.0848e-13,1,43.891,94.691,0,0
2.1261,16.502,9.0323,0.00050525,-0.0037949,-1.686e-12,-6.4328e-12,14.316,0.00050525,9.0323,16.502,0.021695,-0.0012623,-2.0853e-13,1,43.993,94.793,0,0
2.0977,16.477,8.9049,0.00050327,-0.0039292,-1.5834e-12,-6.3949e-12,14.29,0.00050327,8.9049,16.477,0.021701,-0.0012013,-2.0858e-13,1,44.094,94.894,0,0
2.0692,16.453,8.7775,0.00050136,-0.0040633,-1.471e-12,-6.349e-12,14.264,0.00050136,8.7775,16.453,0.021708,-0.0011402,-2.0863e-13,1,44.196,94.996,0,0
2.0408,16.428,8.6501,0.00049953,-0.0041975,-1.3486e-12,-6.2952e-12,14.239,0.00049953,8.6501,16.428,0.021714,-0.0010791,-2.0868e-13,1,44.298,95.098,0,0
2.0124,16.403,8.5227,0.00049779,-0.0043315,-1.2163e-12,-6.2333e-12,14.215,0.00049779,8.5227,16.403,0.021721,-0.0010181,-2.0873e-13,1,44.399,95.199,0,0
1.984,16.379,8.3953,0.00049613,-0.0044655,-1.0741e-12,-6.1634e-12,14.191,0.00049613,8.3953,16.379,0.021728,-0.00095699,-2.0878e-13,1,44.501,95.301,0,0
1.9556,16.354,8.2678,0.00049455,-0.0045995,-9.2196e-13,-6.0856e-12,14.169,0.00049455,8.2678,16.354,0.021734,-0.00089592,-2.0883e-13,1,44.602,95.402,0,0
1.9272,16.33,8.1404,0.00049305,-0.0047334,-7.5991e-13,-5.9997e-12,14.147,0.00049305,8.1404,16.33,0.021741,-0.00083485,-2.0888e-13,1,44.704,95.504,0,0
1.8988,16.305,8.013,0.00049163,-0.0048672,-5.8794e-13,-5.9058e-12,14.126,0.00049163,8.013,16.305,0.021747,-0.00077377,-2.0893e-13,1,44.806,95.606,0,0
1.8704,16.281,7.8855,0.0004903,-0.005001,-4.0606e-13,-5.804e-12,14.107,0.0004903,7.8855,16.281,0.021754,-0.0007127,-2.0898e-13,1,44.907,95.707,0,0
1.842,16.256,7.7581,0.00048904,-0.0051347,-2.1425e-13,-5.6941e-12,14.088,0.00048904,7.7581,16.256,0.021761,-0.00065163,-2.0903e-13,1,45.009,95.809,0,0
1.8136,16.231,7.6307,0.00048787,-0.0052684,-1.2532e-14,-5.5763e-12,14.069,0.00048787,7.6307,16.231,0.021767,-0.00059055,-2.0908e-13,1,45.11,95.91,0,0
1.7852,16.207,7.5032,0.00048678,-0.005402,1.9911e-13,-5.4504e-12,14.052,0.00048678,7.5032,16.207,0.021774,-0.00052948,-2.0913e-13,1,45.212,96.012,0,0
1.7568,16.182,7.3758,0.00048578,-0.0055356,4.2067e-13,-5.3166e-12,14.036,0.00048578,7.3758,16.182,0.021781,-0.0004684,-2.0918e-13,1,45.314,96.114,0,0
1.7284,16.158,7.2483,0.00048485,-0.0056691,6.5214e-13,-5.1747e-12,14.02,0.00048485,7.2483,16.158,0.021787,-0.00040733,-2.0923e-13,1,45.415,96.215,0,0
1.7,16.133,7.1209,0.00048401,-0.0058025,8.9354e-13,-5.0249e-12,14.005,0.00048401,7.1209,16.133,0.021794,-0.00034625,-2.0928e-13,1,45.517,96.317,0,0
1.6716,16.109,6.9934,0.00048324,-0.0059359,1.1448e-12,-4.867e-12,13.991,0.00048324,6.9934,16.109,0.021801,-0.00028518,-2.0933e-13,1,45.618,96.418,0,0
1.643,16.084,6.8653,0.00048253,-0.0060456,1.4066e-12,-4.701e-12,13.978,0.00048253,6.8652,16.084,0.021807,-0.00022374,-2.0938e-13,1,45.72,96.52,0,0
1.6387,16.057,6.7493,0.00047921,-0.0061294,1.3132e-12,-4.8057e-12,13.964,0.00047921,6.7493,16.057,0.021814,-0.00016266,-2.0943e-13,1,45.822,96.622,0,0
1.6343,16.03,6.6333,0.000476,-0.0062133,1.2218e-12,-4.9057e-12,13.95,0.000476,6.6333,16.03,0.021821,-0.00010159,-2.0948e-13,1,45.923,96.723,0,0
1.6299,16.003,6.5174,0.00047289,-0.0062971,1.1323e-12,-5.0008e-12,13.938,0.00047289,6.5173,16.003,0.021827,-4.0514e-05,-2.0953e-13,1,46.025,96.825,0,0
1.6255,15.976,6.4014,0.00046989,-0.0063809,1.0447e-12,-5.0911e-12,13.926,0.00046989,6.4014,15.976,0.021834,2.0562e-05,-2.0958e-13,1,46.126,96.926,0,0
1.6211,15.949,6.2854,0.00046699,-0.0064646,9.5908e-13,-5.1766e-12,13.914,0.00046699,6.2854,15.949,0.021841,8.1637e-05,-2.0963e-13,1,46.228,97.028,0,0
1.6168,15.922,6.1694,0.0004642,-0.0065484,8.7535e-13,-5.2573e-12,13.904,0.0004642,6.1694,15.922,0.021847,0.00014271,-2.0968e-13,1,46.33,97.13,0,0
1.6124,15.894,6.0535,0.00046152,-0.0066322,7.9353e-13,-5.3332e-12,13.895,0.00046152,6.0535,15.894,0.021854,0.00020379,-2.0973e-13,1,46.431,97.231,0,0
1.608,15.867,5.9375,0.00045895,-0.0067159,7.1363e-13,-5.4043e-12,13.886,0.00045895,5.9375,15.867,0.021861,0.00026487,-2.0978e-13,1,46.533,97.333,0,0
1.6036,15.84,5.8215,0.00045648,-0.0067996,6.3565e-13,-5.4706e-12,13.878,0.00045648,5.8215,15.84,0.021868,0.00032594,-2.0983e-13,1,46.634,97.434,0,0
1.5992,15.813,5.7055,0.00045412,-0.0068833,5.596e-13,-5.5321e-12,13.87,0.00045412,5.7055,15.813,0.021874,0.00038702,-2.0989e-13,1,46.736,97.536,0,0
1.5949,15.786,5.5895,0.00045187,-0.006967,4.8546e-13,-5.5888e-12,13.864,0.00045187,5.5895,15.786,0.021881,0.0004481,-2.0994e-13,1,46.838,97.638,0,0
1.5905,15.759,5.4736,0.00044972,-0.0070507,4.1324e-13,-5.6408e-12,13.858,0.00044972,5.4736,15.759,0.021888,0.00050917,-2.0999e-13,1,46.939,97.739,0,0
1.5861,15.732,5.3576,0.00044768,-0.0071343,3.4294e-13,-5.6879e-12,13.854,0.00044768,5.3576,15.732,0.021894,0.00057024,-2.1004e-13,1,47.041,97.841,0,0
1.5817,15.705,5.2416,0.00044575,-0.007218,2.7456e-13,-5.7302e-12,13.85,0.00044575,5.2416,15.705,0.021901,0.00063132,-2.1009e-13,1,47.142,97.942,0,0
1.5773,15.678,5.1256,0.00044393,-0.0073016,2.081e-13,-5.7677e-12,13.846,0.00044393,5.1256,15.678,0.021908,0.0006924,-2.1014e-13,1,47.244,98.044,0,0
1.573,15.651,5.0096,0.00044221,-0.0073852,1.4355e-13,-5.8004e-12,13.844,0.00044221,5.0096,15.651,0.021915,0.00075348,-2.1019e-13,1,47.346,98.146,0,0
1.5686,15.624,4.8936,0.0004406,-0.0074688,8.0932e-14,-5.8284e-12,13.842,0.0004406,4.8936,15.624,0.021921,0.00081456,-2.1024e-13,1,47.447,98.247,0,0
1.5642,15.597,4.7776,0.00043909,-0.0075524,2.0228e-14,-5.8515e-12,13.841,0.00043909,4.7776,15.597,0.021928,0.00087563,-2.1029e-13,1,47.549,98.349,0,0
1.5598,15.57,4.6616,0.00043769,-0.007636,-3.8556e-14,-5.8698e-12,13.841,0.00043769,4.6616,15.57,0.021935,0.00093671,-2.1034e-13,1,47.65,98.45,0,0
1.5554,15.543,4.5456,0.0004364,-0.0077195,-9.542e-14,-5.8833e-12,13.842,0.0004364,4.5456,15.543,0.021942,0.00099779,-2.1039e-13,1,47.752,98.552,0,0
1.5511,15.516,4.4296,0.00043522,-0.0078031,-1.5037e-13,-5.8921e-12,13.843,0.00043522,4.4296,15.516,0.021948,0.0010589,-2.1044e-13,1,47.854,98.654,0,0
1.5467,15.489,4.3136,0.00043414,-0.0078866,-2.0339e-13,-5.896e-12,13.845,0.00043414,4.3136,15.489,0.021955,0.0011199,-2.1049e-13,1,47.955,98.755,0,0
1.5423,15.462,4.1977,0.00043317,-0.0079701,-2.5449e-13,-5.8951e-12,13.849,0.00043317,4.1977,15.462,0.021962,0.001181,-2.1054e-13,1,48.057,98.857,0,0
1.5379,15.435,4.0817,0.00043231,-0.0080536,-3.0368e-13,-5.8895e-12,13.852,0.00043231,4.0816,15.435,0.021969,0.0012421,-2.1059e-13,1,48.158,98.958,0,0
1.5335,15.408,3.9656,0.00043155,-0.0081371,-3.5095e-13,-5.879e-12,13.857,0.00043155,3.9656,15.408,0.021975,0.0013032,-2.1064e-13,1,48.26,99.06,0,0
1.5292,15.381,3.8496,0.0004309,-0.0082205,-3.963e-13,-5.8637e-12,13.862,0.0004309,3.8496,15.381,0.021982,0.0013643,-2.1069e-13,1,48.362,99.162,0,0
1.5248,15.354,3.7336,0.00043036,-0.008304,-4.3972e-13,-5.8437e-12,13.869,0.00043036,3.7336,15.354,0.021989,0.0014253,-2.1074e-13,1,48.463,99.263,0,0
1.5204,15.327,3.6176,0.00042993,-0.0083874,-4.8123e-13,-5.8188e-12,13.876,0.00042993,3.6176,15.327,0.021996,0.0014864,-2.1079e-13,1,48.565,99.365,0,0
1.516,15.3,3.5016,0.0004296,-0.0084708,-5.2082e-13,-5.7892e-12,13.883,0.0004296,3.5016,15.3,0.022003,0.0015475,-2.1084e-13,1,48.666,99.466,0,0
1.5116,15.273,3.3856,0.00042938,-0.0085542,-5.5849e-13,-5.7547e-12,13.892,0.00042938,3.3856,15.273,0.022009,0.0016086,-2.109e-13,1,48.768,99.568,0,0
1.5072,15.246,3.2696,0.00042926,-0.0086376,-5.9424e-13,-5.7154e-12,13.901,0.00042926,3.2696,15.246,0.022016,0.0016697,-2.1095e-13,1,48.87,99.67,0,0
1.5029,15.219,3.1536,0.00042925,-0.008721,-6.2808e-13,-5.6714e-12,13.912,0.00042925,3.1536,15.219,0.022023,0.0017307,-2.11e-13,1,48.971,99.771,0,0
1.4985,15.192,3.0376,0.00042935,-0.0088043,-6.5999e-13,-5.6225e-12,13.923,0.00042935,3.0376,15.192,0.02203,0.0017918,-2.1105e-13,1,49.073,99.873,0,0
1.4941,15.165,2.9215,0.00042956,-0.0088877,-6.8998e-13,-5.5689e-12,13.934,0.00042956,2.9215,15.165,0.022036,0.0018529,-2.111e-13,1,49.174,99.974,0,0
1.4897,15.138,2.8055,0.00042987,-0.008971,-7.1805e-13,-5.5104e-12,13.947,0.00042987,2.8055,15.138,0.022043,0.001914,-2.1115e-13,1,49.276,100.08,0,0
1.4853,15.111,2.6895,0.00043029,-0.0090543,-7.4421e-13,-5.4472e-12,13.96,0.00043029,2.6895,15.111,0.02205,0.0019751,-2.112e-13,1,49.378,100.18,0,0
1.481,15.084,2.5735,0.00043082,-0.0091376,-7.6844e-13,-5.3791e-12,13.974,0.00043082,2.5735,15.084,0.022057,0.0020362,-2.1125e-13,1,49.479,100.28,0,0
1.4766,15.057,2.4575,0.00043145,-0.0092209,-7.9075e-13,-5.3063e-12,13.989,0.00043145,2.4575,15.057,0.022064,0.0020972,-2.113e-13,1,49.581,100.38,0,0
1.4722,15.03,2.3414,0.00043219,-0.0093042,-8.1115e-13,-5.2287e-12,14.005,0.00043219,2.3414,15.03,0.022071,0.0021583,-2.1135e-13,1,49.682,100.48,0,0
1.4678,15.003,2.2254,0.00043304,-0.0093874,-8.2963e-13,-5.1462e-12,14.021,0.00043304,2.2254,15.003,0.022077,0.0022194,-2.114e-13,1,49.784,100.58,0,0
1.4634,14.976,2.1094,0.000434,-0.0094707,-8.4618e-13,-5.059e-12,14.039,0.000434,2.1094,14.976,0.022084,0.0022805,-2.1145e-13,1,49.886,100.69,0,0
1.4591,14.949,1.9933,0.00043506,-0.0095539,-8.6082e-13,-4.9669e-12,14.057,0.00043506,1.9933,14.949,0.022091,0.0023416,-2.115e-13,1,49.987,100.79,0,0
1.4547,14.922,1.8773,0.00043623,-0.0096371,-8.7354e-13,-4.8701e-12,14.076,0.00043623,1.8773,14.922,0.022098,0.0024026,-2.1155e-13,1,50.089,100.89,0,0
1.4503,14.895,1.7613,0.0004375,-0.0097203,-8.8433e-13,-4.7684e-12,14.095,0.0004375,1.7613,14.895,0.022105,0.0024637,-2.116e-13,1,50.19,100.99,0,0
1.4459,14.868,1.6452,0.00043888,-0.0098035,-8.9321e-13,-4.662e-12,14.116,0.00043888,1.6452,14.868,0.022111,0.0025248,-2.1165e-13,1,50.292,101.09,0,0
1.4415,14.841,1.5292,0.00044037,-0.0098867,-9.0017e-13,-4.5508e-12,14.137,0.00044037,1.5292,14.841,0.022118,0.0025859,-2.117e-13,1,50.394,101.19,0,0
1.4372,14.814,1.4132,0.00044197,-0.0099698,-9.0521e-13,-4.4348e-12,14.159,0.00044197,1.4132,14.814,0.022125,0.002647,-2.1175e-13,1,50.495,101.3,0,0
1.4328,14.787,1.2971,0.00044367,-0.010053,-9.0833e-13,-4.3139e-12,14.182,0.00044367,1.2971,14.787,0.022132,0.0027081,-2.118e-13,1,50.597,101.4,0,0
1.4284,14.76,1.1811,0.00044548,-0.010136,-9.0953e-13,-4.1883e-12,14.205,0.00044548,1.1811,14.76,0.022139,0.0027692,-2.1185e-13,1,50.698,101.5,0,0
1.424,14.732,1.0644,0.00044738,-0.010193,-9.0928e-13,-4.0581e-12,14.23,0.00031634,1.0645,14.732,0.022146,0.0028306,-2.119e-13,1,50.8,101.6,0,0
1.4256,14.704,0.95757,0.00044485,-0.010229,-1.0672e-12,-4.2554e-12,14.25,-0.043505,1.0015,14.704,0.022153,0.0028917,-2.1195e-13,1,50.902,101.7,0,0
1.4272,14.675,0.85076,0.00044239,-0.010265,-1.2172e-12,-4.4446e-12,14.27,-0.089029,0.94023,14.675,0.022159,0.0029528,-2.1199e-13,1,51.003,101.8,0,0
1.4288,14.647,0.74395,0.00044,-0.0103,-1.3591e-12,-4.6258e-12,14.291,-0.13626,0.88064,14.647,0.022166,0.0030139,-2.1204e-13,1,51.105,101.9,0,0
1.4304,14.618,0.63714,0.00043769,-0.010336,-1.4931e-12,-4.7991e-12,14.312,-0.18519,0.82276,14.618,0.022173,0.0030749,-2.1208e-13,1,51.206,102.01,0,0
1.432,14.59,0.53032,0.00043545,-0.010371,-1.619e-12,-4.9643e-12,14.334,-0.23582,0.76658,14.59,0.02218,0.003136,-2.1213e-13,1,51.308,102.11,0,0
1.4336,14.561,0.42351,0.00043329,-0.010407,-1.737e-12,-5.1215e-12,14.357,-0.28816,0.7121,14.561,0.022187,0.0031971,-2.1217e-13,1,51.41,102.21,0,0
1.4352,14.533,0.31669,0.0004312,-0.010442,-1.8469e-12,-5.2708e-12,14.38,-0.3422,0.65932,14.533,0.022194,0.0032582,-2.1222e-13,1,51.511,102.31,0,0
1.4368,14.504,0.20988,0.00042919,-0.010478,-1.9489e-12,-5.412e-12,14.403,-0.39795,0.60825,14.504,0.022201,0.0033193,-2.1226e-13,1,51.613,102.41,0,0
1.4385,14.476,0.10307,0.00042725,-0.010513,-2.0429e-12,-5.5453e-12,14.428,-0.45539,0.55888,14.476,0.022207,0.0033804,-2.1231e-13,1,51.714,102.51,0,0
1.4401,14.447,-0.0037507,0.00042538,-0.010549,-2.1288e-12,-5.6705e-12,14.452,-0.51454,0.51121,14.447,0.022214,0.0034415,-2.1235e-13,1,51.816,102.62,0,0
1.4417,14.419,-0.11057,0.00042359,-0.010584,-2.2068e-12,-5.7878e-12,14.477,-0.5754,0.46524,14.419,0.022221,0.0035025,-2.124e-13,1,51.918,102.72,0,0
1.4433,14.39,-0.21739,0.00042187,-0.01062,-2.2768e-12,-5.8971e-12,14.503,-0.63795,0.42098,14.39,0.022228,0.0035636,-2.1244e-13,1,52.019,102.82,0,0
1.4449,14.362,-0.32421,0.00042023,-0.010655,-2.3388e-12,-5.9983e-12,14.53,-0.70222,0.37842,14.362,0.022235,0.0036247,-2.1249e-13,1,52.121,102.92,0,0
1.4465,14.333,-0.43104,0.00041866,-0.010691,-2.3927e-12,-6.0916e-12,14.556,-0.76818,0.33756,14.333,0.022242,0.0036858,-2.1253e-13,1,52.222,103.02,0,0
1.4481,14.304,-0.53786,0.00041717,-0.010726,-2.4387e-12,-6.1769e-12,14.584,-0.83585,0.2984,14.304,0.022249,0.0037469,-2.1258e-13,1,52.324,103.12,0,0
1.4497,14.276,-0.64469,0.00041575,-0.010761,-2.4767e-12,-6.2542e-12,14.612,-0.90522,0.26094,14.276,0.022256,0.003808,-2.1262e-13,1,52.426,103.23,0,0
1.4513,14.247,-0.75152,0.00041441,-0.010797,-2.5067e-12,-6.3234e-12,14.64,-0.9763,0.22519,14.247,0.022262,0.0038691,-2.1267e-13,1,52.527,103.33,0,0
1.4529,14.219,-0.85834,0.00041314,-0.010832,-2.5287e-12,-6.3847e-12,14.669,-1.0491,0.19114,14.219,0.022269,0.0039302,-2.1271e-13,1,52.629,103.43,0,0
1.4545,14.19,-0.96517,0.00041194,-0.010867,-2.5426e-12,-6.438e-12,14.699,-1.1236,0.15879,14.19,0.022276,0.0039912,-2.1276e-13,1,52.73,103.53,0,0
1.4561,14.162,-1.072,0.00041082,-0.010903,-2.5486e-12,-6.4833e-12,14.729,-1.1997,0.12814,14.162,0.022283,0.0040523,-2.128e-13,1,52.832,103.63,0,0
1.4577,14.133,-1.1788,0.00040978,-0.010938,-2.5466e-12,-6.5206e-12,14.759,-1.2776,0.099203,14.133,0.02229,0.0041134,-2.1285e-13,1,52.934,103.73,0,0
1.4593,14.105,-1.2857,0.0004088,-0.010973,-2.5366e-12,-6.5499e-12,14.791,-1.3572,0.071962,14.105,0.022297,0.0041745,-2.1289e-13,1,53.035,103.84,0,0
1.4609,14.076,-1.3925,0.00040791,-0.011009,-2.5186e-12,-6.5712e-12,14.822,-1.4385,0.046422,14.076,0.022304,0.0042356,-2.1294e-13,1,53.137,103.94,0,0
1.4625,14.048,-1.4993,0.00040708,-0.011044,-2.4926e-12,-6.5845e-12,14.855,-1.5215,0.022586,14.048,0.022311,0.0042967,-2.1298e-13,1,53.238,104.04,0,0
1.4641,14.019,-1.6062,0.00040634,-0.011079,-2.4586e-12,-6.5898e-12,14.887,-1.6062,0.00045124,14.019,0.022318,0.0043578,-2.1303e-13,1,53.34,104.14,0,0
1.4657,13.991,-1.713,0.00040566,-0.011114,-2.4166e-12,-6.5872e-12,14.921,-1.6926,-0.019981,13.991,0.022324,0.0044189,-2.1307e-13,1,53.442,104.24,0,0
1.4673,13.962,-1.8198,0.00040506,-0.011149,-2.3666e-12,-6.5765e-12,14.955,-1.7807,-0.038711,13.962,0.022331,0.00448,-2.1312e-13,1,53.543,104.34,0,0
1.4689,13.934,-1.9267,0.00040454,-0.011184,-2.3086e-12,-6.5578e-12,14.989,-1.8705,-0.055738,13.934,0.022338,0.0045411,-2.1316e-13,1,53.645,104.44,0,0
1.4705,13.905,-2.0335,0.00040408,-0.01122,-2.2427e-12,-6.5311e-12,15.024,-1.9621,-0.071063,13.905,0.022345,0.0046021,-2.1321e-13,1,53.746,104.55,0,0
1.4721,13.877,-2.1404,0.00040371,-0.011255,-2.1687e-12,-6.4964e-12,15.059,-2.0553,-0.084686,13.877,0.022352,0.0046632,-2.1325e-13,1,53.848,104.65,0,0
1.4737,13.848,-2.2472,0.00040341,-0.01129,-2.0867e-12,-6.4538e-12,15.096,-2.1502,-0.096606,13.848,0.022359,0.0047243,-2.133e-13,1,53.95,104.75,0,0
1.4753,13.82,-2.354,0.00040318,-0.011325,-1.9967e-12,-6.4031e-12,15.132,-2.2468,-0.10682,13.82,0.022366,0.0047854,-2.1334e-13,1,54.051,104.85,0,0
1.4769,13.791,-2.4609,0.00040302,-0.01136,-1.8987e-12,-6.3445e-12,15.169,-2.3452,-0.11534,13.791,0.022373,0.0048465,-2.1339e-13,1,54.153,104.95,0,0
1.4786,13.763,-2.5677,0.00040295,-0.011395,-1.7928e-12,-6.2778e-12,15.207,-2.4452,-0.12215,13.763,0.02238,0.0049076,-2.1343e-13,1,54.254,105.05,0,0
1.4802,13.734,-2.6746,0.00040294,-0.01143,-1.6788e-12,-6.2032e-12,15.245,-2.5469,-0.12726,13.734,0.022387,0.0049687,-2.1348e-13,1,54.356,105.16,0,0
1.4818,13.706,-2.7814,0.00040301,-0.011465,-1.5568e-12,-6.1205e-12,15.284,-2.6504,-0.13067,13.706,0.022394,0.0050298,-2.1352e-13,1,54.458,105.26,0,0
1.4834,13.677,-2.8883,0.00040316,-0.0115,-1.4269e-12,-6.0299e-12,15.323,-2.7555,-0.13238,13.677,0.0224,0.0050909,-2.1357e-13,1,54.559,105.36,0,0
1.485,13.649,-2.9951,0.00040337,-0.011535,-1.2889e-12,-5.9312e-12,15.363,-2.8624,-0.13238,13.649,0.022407,0.005152,-2.1361e-13,1,54.661,105.46,0,0
1.4866,13.62,-3.102,0.00040367,-0.01157,-1.1429e-12,-5.8246e-12,15.403,-2.9709,-0.13069,13.62,0.022414,0.0052131,-2.1366e-13,1,54.762,105.56,0,0
1.4882,13.592,-3.2088,0.00040404,-0.011605,-9.8896e-13,-5.7099e-12,15.444,-3.0812,-0.12729,13.592,0.022421,0.0052741,-2.137e-13,1,54.864,105.66,0,0
1.4898,13.563,-3.3157,0.00040448,-0.01164,-8.27e-13,-5.5873e-12,15.486,-3.1931,-0.12218,13.563,0.022428,0.0053352,-2.1375e-13,1,54.966,105.77,0,0
1.4914,13.535,-3.4225,0.00040499,-0.011675,-6.5704e-13,-5.4567e-12,15.528,-3.3068,-0.11538,13.535,0.022435,0.0053963,-2.1379e-13,1,55.067,105.87,0,0
1.493,13.506,-3.5294,0.00040559,-0.01171,-4.7909e-13,-5.3181e-12,15.57,-3.4221,-0.10687,13.506,0.022442,0.0054574,-2.1384e-13,1,55.169,105.97,0,0
1.4946,13.478,-3.6363,0.00040625,-0.011745,-2.9315e-13,-5.1714e-12,15.613,-3.5392,-0.096661,13.478,0.022449,0.0055185,-2.1388e-13,1,55.27,106.07,0,0
1.4962,13.449,-3.7431,0.00040699,-0.011779,-9.9197e-14,-5.0168e-12,15.657,-3.658,-0.084749,13.449,0.022456,0.0055796,-2.1393e-13,1,55.372,106.17,0,0
1.4978,13.421,-3.85,0.0004078,-0.011814,1.0275e-13,-4.8542e-12,15.701,-3.7784,-0.071134,13.421,0.022463,0.0056407,-2.1397e-13,1,55.474,106.27,0,0
1.4994,13.392,-3.9568,0.00040869,-0.011849,3.127e-13,-4.6836e-12,15.746,-3.9006,-0.055817,13.392,0.02247,0.0057018,-2.1402e-13,1,55.575,106.38,0,0
1.501,13.364,-4.0637,0.00040966,-0.011884,5.3064e-13,-4.505e-12,15.791,-4.0245,-0.038798,13.364,0.022477,0.0057629,-2.1406e-13,1,55.677,106.48,0,0
1.5026,13.335,-4.1706,0.00041069,-0.011919,7.5658e-13,-4.3184e-12,15.837,-4.1501,-0.020077,13.335,0.022484,0.005824,-2.1411e-13,1,55.778,106.58,0,0
1.5045,13.307,-4.2781,0.00041179,-0.011926,9.905e-13,-4.1233e-12,15.884,-4.2781,0.00041179,13.307,0.02249,0.0058854,-2.1415e-13,1,55.88,106.68,0,0
1.594,13.277,-4.3774,0.00041021,-0.011918,7.7326e-13,-4.2026e-12,15.924,-4.3774,0.00041021,13.277,0.022497,0.0059465,-2.142e-13,1,55.982,106.78,0,0
1.6834,13.248,-4.4767,0.00040868,-0.011909,5.6401e-13,-4.2739e-12,15.965,-4.4767,0.00040868,13.248,0.022504,0.0060076,-2.1424e-13,1,56.083,106.88,0,0
1.7729,13.218,-4.5761,0.00040721,-0.011901,3.6277e-13,-4.3372e-12,16.006,-4.5761,0.00040721,13.218,0.022511,0.0060687,-2.1429e-13,1,56.185,106.98,0,0
1.8624,13.189,-4.6754,0.00040578,-0.011893,1.6952e-13,-4.3925e-12,16.048,-4.6754,0.00040578,13.189,0.022518,0.0061298,-2.1434e-13,1,56.286,107.09,0,0
1.9518,13.16,-4.7748,0.00040441,-0.011884,-1.5735e-14,-4.4399e-12,16.09,-4.7748,0.00040441,13.16,0.022525,0.0061909,-2.1438e-13,1,56.388,107.19,0,0
2.0413,13.13,-4.8741,0.0004031,-0.011876,-1.9298e-13,-4.4792e-12,16.132,-4.8741,0.0004031,13.13,0.022532,0.006252,-2.1443e-13,1,56.49,107.29,0,0
2.1308,13.101,-4.9735,0.00040184,-0.011867,-3.6223e-13,-4.5105e-12,16.174,-4.9735,0.00040184,13.101,0.022539,0.0063131,-2.1447e-13,1,56.591,107.39,0,0
2.2202,13.072,-5.0728,0.00040063,-0.011859,-5.2349e-13,-4.5338e-12,16.217,-5.0728,0.00040063,13.072,0.022546,0.0063742,-2.1452e-13,1,56.693,107.49,0,0
2.3097,13.042,-5.1722,0.00039947,-0.01185,-6.7675e-13,-4.5492e-12,16.26,-5.1722,0.00039947,13.042,0.022553,0.0064353,-2.1457e-13,1,56.794,107.59,0,0
2.3992,13.013,-5.2715,0.00039837,-0.011842,-8.2202e-13,-4.5565e-12,16.304,-5.2715,0.00039837,13.013,0.02256,0.0064964,-2.1461e-13,1,56.896,107.7,0,0
2.4886,12.984,-5.3709,0.00039732,-0.011833,-9.5929e-13,-4.5558e-12,16.348,-5.3709,0.00039732,12.984,0.022567,0.0065575,-2.1466e-13,1,56.998,107.8,0,0
2.5781,12.954,-5.4702,0.00039632,-0.011825,-1.0886e-12,-4.5472e-12,16.392,-5.4702,0.00039632,12.954,0.022574,0.0066186,-2.147e-13,1,57.099,107.9,0,0
2.6676,12.925,-5.5696,0.00039538,-0.011816,-1.2098e-12,-4.5305e-12,16.436,-5.5696,0.00039538,12.925,0.022581,0.0066797,-2.1475e-13,1,57.201,108,0,0
2.757,12.896,-5.6689,0.00039449,-0.011808,-1.3231e-12,-4.5059e-12,16.481,-5.6689,0.00039449,12.896,0.022588,0.0067408,-2.148e-13,1,57.302,108.1,0,0
2.8465,12.866,-5.7683,0.00039365,-0.011799,-1.4284e-12,-4.4732e-12,16.526,-5.7683,0.00039365,12.866,0.022594,0.0068019,-2.1484e-13,1,57.404,108.2,0,0
2.936,12.837,-5.8676,0.00039286,-0.011791,-1.5257e-12,-4.4326e-12,16.571,-5.8676,0.00039286,12.837,0.022601,0.006863,-2.1489e-13,1,57.506,108.31,0,0
3.0254,12.808,-5.967,0.00039213,-0.011782,-1.6149e-12,-4.3839e-12,16.617,-5.967,0.00039213,12.808,0.022608,0.0069241,-2.1493e-13,1,57.607,108.41,0,0
3.1149,12.778,-6.0663,0.00039145,-0.011774,-1.6962e-12,-4.3273e-12,16.663,-6.0663,0.00039145,12.778,0.022615,0.0069852,-2.1498e-13,1,57.709,108.51,0,0
3.2043,12.749,-6.1657,0.00039083,-0.011765,-1.7695e-12,-4.2626e-12,16.709,-6.1657,0.00039083,12.749,0.022622,0.0070463,-2.1503e-13,1,57.81,108.61,0,0
3.2938,12.719,-6.265,0.00039026,-0.011757,-1.8348e-12,-4.19e-12,16.756,-6.2651,0.00039026,12.719,0.022629,0.0071074,-2.1507e-13,1,57.912,108.71,0,0
3.3833,12.69,-6.3644,0.00038974,-0.011748,-1.8921e-12,-4.1093e-12,16.803,-6.3644,0.00038974,12.69,0.022636,0.0071685,-2.1512e-13,1,58.014,108.81,0,0
