
 forces (fx,fy,fz) for set FIX and time  0.1000000E+01

       242  1.302660E-12 -2.399281E-12  6.626915E-14
       243  8.518031E-13 -3.145223E-12  1.302718E-13
       244  1.456639E-12 -3.504660E-12  2.087556E-13
       245  1.099775E-12 -7.828077E-12 -1.961072E-13
       246 -1.177966E-12 -1.110610E-11 -2.182362E-13
       247  7.178642E-13  1.028296E-11 -5.160309E-14
       248  1.920157E-12 -3.469772E-14 -1.704496E-14
       249 -2.254795E-12 -4.746678E-12  9.117243E-14
       250  3.406841E-13 -7.244262E-12 -7.723818E-14
       251 -1.207414E-12 -4.927747E-12 -2.824782E-14
       252 -2.423392E-12  5.458186E-12 -1.923729E-13
